stock,date,ER,run_length_mean,VR
INDUSINDBK,2024-11-22,0.112,7.98,1.3215
INDUSINDBK,2024-11-25,0.1066,8.43,1.3284
INDUSINDBK,2024-11-26,0.0612,7.94,0.9316
INDUSINDBK,2024-11-27,0.0148,7.81,1.0796
INDUSINDBK,2024-11-28,0.0276,7.69,1.0707
INDUSINDBK,2024-11-29,0.0291,7.65,1.0549
INDUSINDBK,2024-12-02,0.0339,7.81,1.0994
INDUSINDBK,2024-12-03,0.0385,7.81,1.1141
INDUSINDBK,2024-12-04,0.0414,8.11,1.1123
INDUSINDBK,2024-12-05,0.0544,8.15,1.1473
INDUSINDBK,2024-12-06,0.0512,8.52,1.1119
INDUSINDBK,2024-12-09,0.0412,8.2,1.1118
INDUSINDBK,2024-12-11,0.0353,8.67,1.1648
INDUSINDBK,2024-12-12,0.0356,8.77,1.1588
INDUSINDBK,2024-12-13,0.044,8.88,1.1941
INDUSINDBK,2024-12-16,0.0273,8.72,1.2283
INDUSINDBK,2024-12-17,0.0202,9.32,1.2334
INDUSINDBK,2024-12-18,0.0251,8.98,1.2389
INDUSINDBK,2024-12-19,0.0146,8.62,1.0777
INDUSINDBK,2024-12-20,0.0342,8.72,1.0579
INDUSINDBK,2024-12-23,0.0465,8.62,1.0758
INDUSINDBK,2024-12-24,0.042,8.82,1.0653
INDUSINDBK,2024-12-26,0.0459,9.43,1.0462
INDUSINDBK,2024-12-27,0.0329,9.62,1.0627
INDUSINDBK,2024-12-30,0.0216,9.55,1.0805
INDUSINDBK,2024-12-31,0.017,8.62,1.056
INDUSINDBK,2025-01-01,0.0161,8.43,1.0526
INDUSINDBK,2025-01-02,0.0022,8.43,1.043
INDUSINDBK,2025-01-03,0.0024,8.62,1.0487
INDUSINDBK,2025-01-06,0.0163,8.82,1.0128
INDUSINDBK,2025-01-07,0.0057,8.77,1.0324
INDUSINDBK,2025-01-08,0.0018,8.52,1.0356
INDUSINDBK,2025-01-09,0.0033,8.62,1.0086
INDUSINDBK,2025-01-10,0.0264,8.72,1.0045
INDUSINDBK,2025-01-13,0.0234,8.98,1.011
INDUSINDBK,2025-01-14,0.0164,9.32,1.0713
INDUSINDBK,2025-01-15,0.0053,8.82,1.0528
INDUSINDBK,2025-01-16,0.0106,9.2,1.0697
INDUSINDBK,2025-01-17,0.0051,9.03,1.0636
INDUSINDBK,2025-01-20,0.0179,9.08,1.0709
INDUSINDBK,2025-01-21,0.0096,9.03,1.0829
INDUSINDBK,2025-01-22,0.0143,8.72,1.0885
INDUSINDBK,2025-01-23,0.0119,9.08,1.0831
INDUSINDBK,2025-01-24,0.0027,9.31,1.0835
INDUSINDBK,2025-01-27,0.017,9.43,1.0381
INDUSINDBK,2025-01-28,0.0112,10.34,1.0308
INDUSINDBK,2025-01-29,0.0092,9.8,1.0173
INDUSINDBK,2025-01-30,0.0177,9.8,1.0183
INDUSINDBK,2025-01-31,0.0026,9.55,1.0085
INDUSINDBK,2025-02-01,0.0131,9.31,1.0092
INDUSINDBK,2025-02-03,0.0163,8.92,0.992
INDUSINDBK,2025-02-04,0.0303,9.2,0.9843
INDUSINDBK,2025-02-05,0.042,9.37,0.9865
INDUSINDBK,2025-02-06,0.0467,8.87,0.912
INDUSINDBK,2025-02-07,0.0473,8.28,0.8915
INDUSINDBK,2025-02-10,0.0395,8.06,0.8885
INDUSINDBK,2025-02-11,0.0351,7.97,0.857
INDUSINDBK,2025-02-12,0.0306,7.89,0.9102
INDUSINDBK,2025-02-13,0.0404,8.15,0.9047
INDUSINDBK,2025-02-14,0.0207,7.65,0.9012
INDUSINDBK,2025-02-17,0.0383,7.73,0.8935
INDUSINDBK,2025-02-18,0.0215,7.89,0.9017
INDUSINDBK,2025-02-19,0.0264,7.58,0.9181
INDUSINDBK,2025-02-20,0.048,7.39,0.9168
INDUSINDBK,2025-02-21,0.0427,7.14,0.9301
INDUSINDBK,2025-02-24,0.0386,6.91,0.9247
INDUSINDBK,2025-02-25,0.031,7.21,0.9202
INDUSINDBK,2025-02-27,0.0324,6.88,0.8916
INDUSINDBK,2025-02-28,0.009,6.76,0.9091
INDUSINDBK,2025-03-03,0.0047,6.94,0.9749
INDUSINDBK,2025-03-04,0.0148,7.04,0.989
INDUSINDBK,2025-03-05,0.0401,7.35,0.9759
INDUSINDBK,2025-03-06,0.0425,6.88,0.9744
INDUSINDBK,2025-03-07,0.0582,7.08,1.0248
INDUSINDBK,2025-03-10,0.0748,7.01,0.9154
INDUSINDBK,2025-03-11,0.1605,7.14,1.2699
INDUSINDBK,2025-03-12,0.1351,7.39,1.1596
INDUSINDBK,2025-03-13,0.1343,7.21,1.1492
INDUSINDBK,2025-03-17,0.1415,7.14,1.1677
INDUSINDBK,2025-03-18,0.1328,7.28,1.1675
INDUSINDBK,2025-03-19,0.1355,7.39,1.1589
INDUSINDBK,2025-03-21,0.1308,7.5,1.1619
INDUSINDBK,2025-03-24,0.1449,7.85,1.1569
INDUSINDBK,2025-03-25,0.166,7.98,1.1597
INDUSINDBK,2025-03-26,0.1485,8.06,1.1622
INDUSINDBK,2025-03-27,0.1415,8.38,1.161
INDUSINDBK,2025-03-28,0.1612,8.38,1.168
INDUSINDBK,2025-04-01,0.1263,8.62,1.1775
INDUSINDBK,2025-04-02,0.1143,8.52,1.197
INDUSINDBK,2025-04-03,0.1174,8.02,1.1992
INDUSINDBK,2025-04-04,0.1321,8.06,1.198
INDUSINDBK,2025-04-07,0.1227,7.93,1.1386
INDUSINDBK,2025-04-08,0.119,8.52,1.1298
INDUSINDBK,2025-04-09,0.0897,8.15,1.1541
INDUSINDBK,2025-04-11,0.052,8.37,0.9698
INDUSINDBK,2025-04-15,0.0459,8.1,0.8749
INDUSINDBK,2025-04-16,0.0471,8.28,1.0178
INDUSINDBK,2025-04-17,0.0519,8.57,0.9731
INDUSINDBK,2025-04-21,0.0763,8.52,0.9973
INDUSINDBK,2025-04-22,0.0474,8.77,0.9446
INDUSINDBK,2025-04-23,0.0551,8.82,0.9451
INDUSINDBK,2025-04-24,0.0622,8.77,0.9535
INDUSINDBK,2025-04-25,0.0705,8.52,0.9276
INDUSINDBK,2025-04-28,0.0838,8.37,0.8927
INDUSINDBK,2025-04-29,0.0867,8.52,0.8953
INDUSINDBK,2025-04-30,0.0726,8.77,0.875
INDUSINDBK,2025-05-02,0.0842,8.87,0.8135
INDUSINDBK,2025-05-05,0.0749,8.66,0.8155
INDUSINDBK,2025-05-06,0.0599,8.82,0.8214
INDUSINDBK,2025-05-07,0.0572,9.14,0.8035
INDUSINDBK,2025-05-08,0.0771,9.55,0.8492
INDUSINDBK,2025-05-09,0.0574,9.38,0.8648
INDUSINDBK,2025-05-12,0.0517,9.49,0.8786
INDUSINDBK,2025-05-13,0.0424,10.07,0.8857
INDUSINDBK,2025-05-14,0.0379,10.2,0.8562
INDUSINDBK,2025-05-15,0.02,9.8,0.8293
INDUSINDBK,2025-05-16,0.0007,9.74,0.8099
INDUSINDBK,2025-05-19,0.0102,9.49,0.7961
INDUSINDBK,2025-05-20,0.0005,9.43,0.8195
INDUSINDBK,2025-05-21,0.0162,9.38,0.8316
INDUSINDBK,2025-05-22,0.0116,9.09,0.8138
INDUSINDBK,2025-05-23,0.0107,8.93,0.8183
INDUSINDBK,2025-05-26,0.0131,8.42,0.8382
INDUSINDBK,2025-05-27,0.0144,8.37,0.8666
INDUSINDBK,2025-05-28,0.0068,8.52,0.9
INDUSINDBK,2025-05-29,0.0094,8.52,0.8638
INDUSINDBK,2025-05-30,0.0174,8.47,0.8953
INDUSINDBK,2025-06-02,0.0198,9.08,0.9092
INDUSINDBK,2025-06-03,0.02,8.98,0.9016
INDUSINDBK,2025-06-04,0.0129,9.25,0.9181
INDUSINDBK,2025-06-05,0.009,8.98,0.919
INDUSINDBK,2025-06-06,0.0073,9.14,1.0417
INDUSINDBK,2025-06-09,0.0209,8.77,1.0279
INDUSINDBK,2025-06-10,0.0472,8.61,1.0308
INDUSINDBK,2025-06-11,0.0388,8.92,1.0414
INDUSINDBK,2025-06-12,0.0364,9.25,1.0497
INDUSINDBK,2025-06-13,0.028,8.72,1.0591
INDUSINDBK,2025-06-16,0.0247,8.66,1.0422
INDUSINDBK,2025-06-17,0.0222,8.71,1.0251
INDUSINDBK,2025-06-18,0.0626,9.13,1.2263
INDUSINDBK,2025-06-19,0.0367,9.25,1.2476
INDUSINDBK,2025-06-20,0.0338,9.08,1.2558
INDUSINDBK,2025-06-23,0.0244,9.31,1.2601
INDUSINDBK,2025-06-24,0.0086,9.14,1.2458
INDUSINDBK,2025-06-25,0.0168,8.42,1.2342
INDUSINDBK,2025-06-26,0.0104,8.06,1.2239
INDUSINDBK,2025-06-27,0.0278,7.97,1.2933
INDUSINDBK,2025-06-30,0.0389,7.97,1.2888
INDUSINDBK,2025-07-01,0.047,8.28,1.292
INDUSINDBK,2025-07-02,0.0253,8.19,1.3049
INDUSINDBK,2025-07-03,0.0305,8.02,1.2971
INDUSINDBK,2025-07-04,0.0175,8.02,1.2469
INDUSINDBK,2025-07-07,0.0068,8.52,1.2526
INDUSINDBK,2025-07-08,0.0048,8.47,1.2738
INDUSINDBK,2025-07-09,0.0046,8.15,1.2713
INDUSINDBK,2025-07-10,0.0227,8.1,1.2565
INDUSINDBK,2025-07-11,0.0296,8.47,1.2718
INDUSINDBK,2025-07-14,0.0353,8.77,1.2786
INDUSINDBK,2025-07-15,0.0341,8.38,1.1164
INDUSINDBK,2025-07-16,0.0237,8.29,1.0428
INDUSINDBK,2025-07-17,0.0209,8.29,1.041
INDUSINDBK,2025-07-18,0.0262,8.24,1.0407
INDUSINDBK,2025-07-21,0.0079,8.57,1.099
INDUSINDBK,2025-07-22,0.0114,8.52,0.9614
INDUSINDBK,2025-07-23,0.0125,8.98,0.9694
INDUSINDBK,2025-07-24,0.0056,9.04,0.968
INDUSINDBK,2025-07-25,0.0269,8.93,0.8781
INDUSINDBK,2025-07-28,0.0517,8.72,0.8737
INDUSINDBK,2025-07-29,0.0283,8.33,0.7602
INDUSINDBK,2025-07-30,0.0383,8.47,0.7561
INDUSINDBK,2025-07-31,0.0411,8.57,0.7511
INDUSINDBK,2025-08-01,0.0462,8.33,0.7474
INDUSINDBK,2025-08-04,0.0345,8.02,0.752
INDUSINDBK,2025-08-05,0.0213,7.98,0.9052
INDUSINDBK,2025-08-06,0.0244,8.29,0.9196
INDUSINDBK,2025-08-07,0.0268,8.67,0.9276
INDUSINDBK,2025-08-08,0.0486,8.82,0.9473
INDUSINDBK,2025-08-11,0.055,8.57,0.961
INDUSINDBK,2025-08-12,0.0614,9.04,0.9629
INDUSINDBK,2025-08-13,0.0688,9.2,0.9779
INDUSINDBK,2025-08-14,0.0583,9.43,0.9713
INDUSINDBK,2025-08-18,0.0394,9.68,0.9267
INDUSINDBK,2025-08-19,0.0597,9.87,0.9991
INDUSINDBK,2025-08-20,0.0491,10.0,1.0402
INDUSINDBK,2025-08-21,0.0619,10.27,1.0517
INDUSINDBK,2025-08-22,0.055,10.27,1.0594
INDUSINDBK,2025-08-25,0.0356,10.14,1.0876
INDUSINDBK,2025-08-26,0.0441,10.49,1.1538
INDUSINDBK,2025-08-28,0.0476,10.2,1.2178
INDUSINDBK,2025-08-29,0.0427,10.27,1.2298
INDUSINDBK,2025-09-01,0.0335,10.56,1.2551
INDUSINDBK,2025-09-02,0.0312,10.64,1.2571
INDUSINDBK,2025-09-03,0.0519,10.49,1.0763
INDUSINDBK,2025-09-04,0.0602,10.71,1.0963
INDUSINDBK,2025-09-05,0.0441,10.27,1.0719
INDUSINDBK,2025-09-08,0.0524,9.93,1.0255
INDUSINDBK,2025-09-09,0.0318,9.55,0.9712
INDUSINDBK,2025-09-10,0.0328,9.93,0.9865
INDUSINDBK,2025-09-11,0.0323,9.2,0.9696
INDUSINDBK,2025-09-12,0.0376,8.92,0.9631
INDUSINDBK,2025-09-15,0.0526,8.42,0.9317
INDUSINDBK,2025-09-16,0.0439,8.52,0.9582
INDUSINDBK,2025-09-17,0.0524,8.19,0.9535
INDUSINDBK,2025-09-18,0.0458,8.24,0.9593
INDUSINDBK,2025-09-19,0.0274,8.1,0.9606
INDUSINDBK,2025-09-22,0.0304,8.32,0.9534
INDUSINDBK,2025-09-23,0.0134,8.71,0.9247
INDUSINDBK,2025-09-24,0.0143,8.76,0.9557
INDUSINDBK,2025-09-25,0.0044,9.19,0.9667
INDUSINDBK,2025-09-26,0.033,9.13,0.9853
INDUSINDBK,2025-09-29,0.0139,8.81,0.9074
INDUSINDBK,2025-09-30,0.021,9.08,0.9443
INDUSINDBK,2025-10-01,0.0218,9.25,0.9537
INDUSINDBK,2025-10-03,0.006,9.02,0.8974
INDUSINDBK,2025-10-07,0.0094,8.81,0.9044
INDUSINDBK,2025-10-08,0.0094,9.08,0.9103
INDUSINDBK,2025-10-09,0.0014,9.42,0.8905
INDUSINDBK,2025-10-10,0.0105,9.13,0.9015
INDUSINDBK,2025-10-13,0.0055,9.61,0.8848
INDUSINDBK,2025-10-14,0.0072,9.8,0.8858
INDUSINDBK,2025-10-15,0.0042,10.27,0.882
INDUSINDBK,2025-10-16,0.0021,9.67,0.8551
INDUSINDBK,2025-10-17,0.0109,9.55,0.8461
INDUSINDBK,2025-10-20,0.0152,9.49,0.832
INDUSINDBK,2025-10-21,0.0129,9.78,0.8349
INDUSINDBK,2025-10-23,0.0191,9.27,0.8297
INDUSINDBK,2025-10-24,0.0002,9.15,0.8204
INDUSINDBK,2025-10-27,0.0229,8.82,0.8121
INDUSINDBK,2025-10-28,0.0505,8.82,0.8731
INDUSINDBK,2025-10-29,0.0715,8.71,0.8393
INDUSINDBK,2025-10-30,0.056,8.82,0.864
INDUSINDBK,2025-10-31,0.0436,8.45,0.8634
INDUSINDBK,2025-11-03,0.0356,8.35,0.8639
INDUSINDBK,2025-11-04,0.0325,7.9,0.8659
INDUSINDBK,2025-11-06,0.0297,8.07,0.8826
INDUSINDBK,2025-11-07,0.0429,7.77,0.8554
INDUSINDBK,2025-11-10,0.0375,7.33,0.8725
INDUSINDBK,2025-11-11,0.0515,7.33,0.8532
INDUSINDBK,2025-11-12,0.0757,7.45,0.8704
INDUSINDBK,2025-11-13,0.0811,7.6,0.8626
INDUSINDBK,2025-11-14,0.0767,7.56,0.8577
INDUSINDBK,2025-11-17,0.0792,7.6,0.8484
INDUSINDBK,2025-11-18,0.0783,7.68,0.913
INDUSINDBK,2025-11-19,0.0562,7.6,0.8611
INDUSINDBK,2025-11-20,0.0529,7.54,0.8667
INDUSINDBK,2025-11-21,0.0617,7.94,0.8708
INDUSINDBK,2025-11-24,0.0522,7.65,0.8838
INDUSINDBK,2025-11-25,0.0446,7.69,0.834
INDUSINDBK,2025-11-26,0.0323,7.5,0.8444
INDUSINDBK,2025-11-27,0.0345,7.46,0.8465
INDUSINDBK,2025-11-28,0.04,7.58,0.8484
INDUSINDBK,2025-12-01,0.0334,7.58,0.8427
INDUSINDBK,2025-12-02,0.0357,7.11,0.814
INDUSINDBK,2025-12-03,0.035,7.28,0.819
INDUSINDBK,2025-12-04,0.052,7.32,0.8145
INDUSINDBK,2025-12-05,0.0463,7.21,0.8114
INDUSINDBK,2025-12-08,0.0306,7.65,0.8096
INDUSINDBK,2025-12-09,0.0122,7.61,0.8226
INDUSINDBK,2025-12-10,0.0234,7.5,0.8483
INDUSINDBK,2025-12-11,0.025,7.21,0.8868
INDUSINDBK,2025-12-12,0.0012,7.04,0.9235
INDUSINDBK,2025-12-15,0.0009,7.24,0.9671
INDUSINDBK,2025-12-16,0.0022,7.07,0.9691
INDUSINDBK,2025-12-17,0.0041,7.07,0.9979
INDUSINDBK,2025-12-18,0.0001,7.14,0.993
INDUSINDBK,2025-12-19,0.0034,6.97,0.9888
INDUSINDBK,2025-12-22,0.0151,7.1,0.9952
INDUSINDBK,2025-12-23,0.0034,7.21,0.9776
INDUSINDBK,2025-12-24,0.0054,7.38,0.9816
INDUSINDBK,2025-12-26,0.0084,6.94,0.9779
INDUSINDBK,2025-12-29,0.0119,6.72,0.9977
INDUSINDBK,2025-12-30,0.0137,6.78,1.0496
INFY,2022-01-03,0.088,7.4,0.6504
INFY,2022-01-04,0.0284,7.84,0.9129
INFY,2022-01-05,0.1681,7.72,1.0666
INFY,2022-01-06,0.1661,8.08,0.9231
INFY,2022-01-07,0.1354,7.61,0.8682
INFY,2022-01-10,0.0651,8.3,0.9743
INFY,2022-01-11,0.0483,8.3,0.9392
INFY,2022-01-12,0.0274,8.67,0.9249
INFY,2022-01-13,0.0089,8.63,0.9188
INFY,2022-01-14,0.0127,8.9,0.9273
INFY,2022-01-17,0.0208,9.14,0.9007
INFY,2022-01-18,0.0063,9.16,0.8983
INFY,2022-01-19,0.0229,9.54,0.962
INFY,2022-01-20,0.0415,9.79,0.9813
INFY,2022-01-21,0.0546,9.6,0.9083
INFY,2022-01-24,0.0728,9.08,0.9328
INFY,2022-01-25,0.0704,9.16,0.9224
INFY,2022-01-27,0.0772,9.17,0.8638
INFY,2022-01-28,0.0734,9.24,0.8998
INFY,2022-01-31,0.0526,9.13,0.9224
INFY,2022-02-01,0.0368,9.25,0.9129
INFY,2022-02-02,0.0282,9.31,0.9002
INFY,2022-02-03,0.0243,9.8,0.9081
INFY,2022-02-04,0.0219,9.67,0.9024
INFY,2022-02-07,0.0332,10.2,0.9149
INFY,2022-02-08,0.047,9.87,0.9012
INFY,2022-02-09,0.0405,9.68,0.871
INFY,2022-02-10,0.0412,9.43,0.8814
INFY,2022-02-11,0.0512,9.68,0.9211
INFY,2022-02-14,0.0821,9.62,0.9176
INFY,2022-02-15,0.0595,9.74,0.9221
INFY,2022-02-16,0.0503,9.43,0.8955
INFY,2022-02-17,0.0356,9.32,0.8886
INFY,2022-02-18,0.024,9.2,0.91
INFY,2022-02-21,0.0109,9.62,0.8845
INFY,2022-02-22,0.009,9.93,0.9264
INFY,2022-02-23,0.0212,9.55,0.9359
INFY,2022-02-24,0.0082,9.26,0.9408
INFY,2022-02-25,0.0082,9.49,0.9363
INFY,2022-02-28,0.0167,9.68,0.9563
INFY,2022-03-02,0.0273,9.09,0.9489
INFY,2022-03-03,0.0166,9.2,0.9748
INFY,2022-03-04,0.0009,8.77,0.9905
INFY,2022-03-07,0.0037,8.61,1.0037
INFY,2022-03-08,0.0172,8.52,1.0035
INFY,2022-03-09,0.0249,8.92,1.0549
INFY,2022-03-10,0.0209,8.82,1.068
INFY,2022-03-11,0.0286,8.66,1.0296
INFY,2022-03-14,0.0622,8.42,1.0384
INFY,2022-03-15,0.0402,8.52,1.0471
INFY,2022-03-17,0.0401,8.1,0.9997
INFY,2022-03-21,0.0339,8.61,1.0246
INFY,2022-03-22,0.0527,8.52,1.0256
INFY,2022-03-23,0.0506,8.19,1.0305
INFY,2022-03-24,0.0536,8.1,1.0277
INFY,2022-03-25,0.0413,8.28,1.0352
INFY,2022-03-28,0.051,8.33,1.025
INFY,2022-03-29,0.0564,8.77,1.0244
INFY,2022-03-30,0.0696,8.57,1.0139
INFY,2022-03-31,0.0675,8.61,1.029
INFY,2022-04-01,0.0617,8.87,1.0102
INFY,2022-04-04,0.0616,8.98,0.9861
INFY,2022-04-05,0.0495,8.98,0.9978
INFY,2022-04-06,0.0272,9.62,0.9839
INFY,2022-04-07,0.0052,9.43,0.9547
INFY,2022-04-08,0.0015,9.26,0.9751
INFY,2022-04-11,0.0161,9.62,0.9677
INFY,2022-04-12,0.0413,9.87,0.9393
INFY,2022-04-13,0.0463,9.49,0.9409
INFY,2022-04-18,0.0996,9.62,0.982
INFY,2022-04-19,0.11,9.8,0.9648
INFY,2022-04-20,0.0943,8.77,0.9728
INFY,2022-04-21,0.0982,9.04,0.9713
INFY,2022-04-22,0.1041,9.74,0.9557
INFY,2022-04-25,0.1144,9.15,0.9413
INFY,2022-04-26,0.1098,9.04,0.9531
INFY,2022-04-27,0.1182,9.2,0.9634
INFY,2022-04-28,0.1172,9.26,0.9767
INFY,2022-04-29,0.1248,9.2,0.978
INFY,2022-05-02,0.1246,9.26,0.9885
INFY,2022-05-04,0.1271,9.32,0.9901
INFY,2022-05-05,0.104,8.72,0.9873
INFY,2022-05-06,0.1079,8.52,0.9804
INFY,2022-05-09,0.0818,8.24,0.9831
INFY,2022-05-10,0.0914,8.15,0.978
INFY,2022-05-11,0.0885,8.24,0.9731
INFY,2022-05-12,0.0828,7.94,0.9702
INFY,2022-05-13,0.0843,7.98,0.9767
INFY,2022-05-16,0.0526,8.43,0.9595
INFY,2022-05-17,0.0287,8.15,0.9903
INFY,2022-05-18,0.0217,8.29,0.9759
INFY,2022-05-19,0.059,9.09,1.0092
INFY,2022-05-20,0.0502,9.04,1.037
INFY,2022-05-23,0.0321,9.09,1.0461
INFY,2022-05-24,0.0484,9.8,1.0333
INFY,2022-05-25,0.0498,9.87,1.0251
INFY,2022-05-26,0.0486,9.8,1.0094
INFY,2022-05-27,0.042,9.38,1.0065
INFY,2022-05-30,0.005,9.62,1.0387
INFY,2022-05-31,0.0135,9.55,1.0239
INFY,2022-06-01,0.0281,9.55,1.0345
INFY,2022-06-02,0.0145,10.07,1.0422
INFY,2022-06-03,0.0015,10.2,1.0787
INFY,2022-06-06,0.0091,10.56,1.0645
INFY,2022-06-07,0.0133,10.49,1.0602
INFY,2022-06-08,0.0056,10.49,1.0759
INFY,2022-06-09,0.0034,10.79,1.0725
INFY,2022-06-10,0.0087,10.64,1.0586
INFY,2022-06-13,0.0215,10.71,1.0523
INFY,2022-06-14,0.0324,10.56,1.0182
INFY,2022-06-15,0.0144,10.2,1.0034
INFY,2022-06-16,0.0211,10.14,0.9545
INFY,2022-06-17,0.0214,10.0,0.9491
INFY,2022-06-20,0.0152,9.38,0.9443
INFY,2022-06-21,0.0062,8.88,0.9649
INFY,2022-06-22,0.0056,8.72,0.9495
INFY,2022-06-23,0.0003,8.67,0.9453
INFY,2022-06-27,0.0093,8.72,0.9313
INFY,2022-06-28,0.0055,8.62,0.9231
INFY,2022-06-29,0.0159,8.67,0.9051
INFY,2022-06-30,0.0103,8.24,0.8954
INFY,2022-07-01,0.0228,8.38,0.8826
INFY,2022-07-04,0.0051,8.43,0.8718
INFY,2022-07-05,0.0147,8.38,0.8763
INFY,2022-07-06,0.0041,8.15,0.8815
INFY,2022-07-07,0.0034,7.94,0.886
INFY,2022-07-08,0.0118,7.98,0.8777
INFY,2022-07-11,0.0152,8.11,0.9193
INFY,2022-07-12,0.0081,8.2,0.9417
INFY,2022-07-13,0.0038,8.15,0.966
INFY,2022-07-14,0.0028,8.29,1.0079
INFY,2022-07-15,0.0197,8.06,1.0231
INFY,2022-07-18,0.0378,8.02,1.0748
INFY,2022-07-19,0.021,8.11,1.0667
INFY,2022-07-20,0.0287,8.38,1.0896
INFY,2022-07-21,0.0367,8.47,1.1197
INFY,2022-07-22,0.0163,8.2,1.1041
INFY,2022-07-25,0.0138,8.29,1.0503
INFY,2022-07-26,0.005,8.29,1.1251
INFY,2022-07-27,0.0016,8.06,1.128
INFY,2022-07-28,0.0214,8.52,1.1171
INFY,2022-07-29,0.0315,8.38,1.1393
INFY,2022-08-01,0.0245,8.2,1.1465
INFY,2022-08-02,0.0243,7.89,1.1547
INFY,2022-08-03,0.028,8.29,1.1384
INFY,2022-08-04,0.0389,8.47,1.1962
INFY,2022-08-05,0.0553,8.57,1.1243
INFY,2022-08-08,0.0691,8.43,1.1362
INFY,2022-08-10,0.0658,8.2,1.1248
INFY,2022-08-11,0.0748,8.28,1.0735
INFY,2022-08-12,0.0678,8.52,1.0566
INFY,2022-08-16,0.0595,8.42,1.0478
INFY,2022-08-17,0.0581,8.52,1.0303
INFY,2022-08-18,0.0361,8.87,1.0182
INFY,2022-08-19,0.0362,8.87,1.0303
INFY,2022-08-22,0.023,8.57,0.9887
INFY,2022-08-23,0.0261,9.25,0.9755
INFY,2022-08-24,0.0251,9.03,0.9723
INFY,2022-08-25,0.0311,9.14,0.9719
INFY,2022-08-26,0.0161,9.31,0.9815
INFY,2022-08-29,0.0314,8.98,0.9318
INFY,2022-08-30,0.0247,9.03,0.9323
INFY,2022-09-01,0.0347,9.03,0.9342
INFY,2022-09-02,0.0426,9.25,0.9284
INFY,2022-09-05,0.0617,9.2,0.8929
INFY,2022-09-06,0.072,9.37,0.8912
INFY,2022-09-07,0.0692,9.03,0.8999
INFY,2022-09-08,0.0618,9.03,0.9133
INFY,2022-09-09,0.0587,9.14,0.9436
INFY,2022-09-12,0.0369,9.09,0.9639
INFY,2022-09-13,0.0263,8.52,0.9642
INFY,2022-09-14,0.0532,8.77,1.0242
INFY,2022-09-15,0.0768,8.88,1.0294
INFY,2022-09-16,0.0984,8.72,1.0362
INFY,2022-09-19,0.0852,8.29,1.0072
INFY,2022-09-20,0.0677,8.67,1.0204
INFY,2022-09-21,0.0732,8.33,0.9993
INFY,2022-09-22,0.0785,8.33,0.9836
INFY,2022-09-23,0.0746,8.24,0.9736
INFY,2022-09-26,0.0312,8.29,0.9773
INFY,2022-09-27,0.0321,8.57,1.0015
INFY,2022-09-28,0.0271,8.47,1.0002
INFY,2022-09-29,0.0276,8.2,0.9979
INFY,2022-09-30,0.0204,8.38,0.9991
INFY,2022-10-03,0.0292,8.43,1.016
INFY,2022-10-04,0.0063,8.02,1.0336
INFY,2022-10-06,0.0065,8.38,1.0236
INFY,2022-10-07,0.015,8.29,1.0384
INFY,2022-10-10,0.0295,8.38,1.0187
INFY,2022-10-11,0.0508,8.42,1.0384
INFY,2022-10-12,0.0276,8.52,0.9621
INFY,2022-10-13,0.0184,8.33,0.9544
INFY,2022-10-14,0.0245,8.42,0.9729
INFY,2022-10-17,0.0406,8.15,0.9594
INFY,2022-10-18,0.04,8.66,1.0118
INFY,2022-10-19,0.0505,8.24,1.0192
INFY,2022-10-20,0.0614,8.24,1.0506
INFY,2022-10-21,0.0605,8.33,1.0577
INFY,2022-10-25,0.075,8.28,1.0352
INFY,2022-10-27,0.0597,8.37,1.0687
INFY,2022-10-28,0.0595,8.24,1.0666
INFY,2022-10-31,0.067,8.19,1.0715
INFY,2022-11-01,0.0925,9.03,1.0806
INFY,2022-11-02,0.0723,9.03,1.0818
INFY,2022-11-03,0.0571,8.87,1.0728
INFY,2022-11-04,0.0356,9.31,1.079
INFY,2022-11-07,0.0281,9.37,1.0782
INFY,2022-11-09,0.0364,9.48,1.0649
INFY,2022-11-10,0.0192,9.48,1.0599
INFY,2022-11-11,0.0737,9.43,1.1405
INFY,2022-11-14,0.0783,9.49,1.1378
INFY,2022-11-15,0.065,9.14,1.1541
INFY,2022-11-16,0.0645,8.98,1.1422
INFY,2022-11-17,0.0437,8.98,1.1544
INFY,2022-11-18,0.0492,8.77,1.1468
INFY,2022-11-21,0.0455,8.82,1.167
INFY,2022-11-22,0.0452,8.72,1.1623
INFY,2022-11-23,0.0279,8.37,1.206
INFY,2022-11-24,0.0598,8.77,1.2151
INFY,2022-11-25,0.0572,8.57,1.1741
INFY,2022-11-28,0.0425,8.98,1.2129
INFY,2022-11-29,0.041,9.2,1.1964
INFY,2022-11-30,0.0409,8.66,1.1699
INFY,2022-12-01,0.0633,8.24,1.1882
INFY,2022-12-02,0.065,7.69,1.1713
INFY,2022-12-05,0.0605,7.65,1.1877
INFY,2022-12-06,0.0474,7.35,1.1959
INFY,2022-12-07,0.051,7.25,1.1959
INFY,2022-12-08,0.037,6.91,0.9823
INFY,2022-12-09,0.0035,6.88,1.0467
INFY,2022-12-12,0.0209,6.98,0.9812
INFY,2022-12-13,0.0111,7.25,0.9723
INFY,2022-12-14,0.0094,6.98,0.9784
INFY,2022-12-15,0.0257,7.21,1.0143
INFY,2022-12-16,0.0264,7.46,0.9222
INFY,2022-12-19,0.0268,7.54,0.902
