signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1086,WIPRO,2022-09-30 10:40:00+05:30,-0.157,-0.2091,0,,0.0513,16.67,4.4545,0,0.3779,,0,1,1,1,1,0,1,2022-09-30 10:40:00+05:30,2022-09-30 10:45:00+05:30,2022-09-30 14:20:00+05:30,186.55,185.2107142857143,188.96071428571432,2.4107,W
S1087,WIPRO,2022-09-30 11:05:00+05:30,-0.0309,-0.1262,4,3.0,0.1633,50.0,2.5714,0,0.8333,,0,1,0,0,1,0,1,2022-09-30 11:05:00+05:30,2022-09-30 11:10:00+05:30,2022-09-30 14:10:00+05:30,186.45,185.3785714285714,188.37857142857143,1.9286,W
S1088,WIPRO,2022-09-30 12:40:00+05:30,0.144,0.1575,18,1.0,0.1126,78.57,3.2857,0,1.6969,,0,0,0,1,1,0,1,2022-09-30 12:40:00+05:30,2022-09-30 12:45:00+05:30,2022-09-30 13:10:00+05:30,187.5,186.72321428571428,188.89821428571432,-0.7768,L
S1089,WIPRO,2022-09-30 12:55:00+05:30,0.1026,0.144,0,,1.4,57.14,-0.8936,0,1.0165,0.0,9,1,0,0,0,9,10,2022-09-30 13:40:00+05:30,2022-09-30 13:45:00+05:30,2022-09-30 14:20:00+05:30,187.55,186.7107142857143,189.0607142857143,1.5107,W
S1090,WIPRO,2022-10-03 09:15:00+05:30,,,0,,3.0663,27.5,-0.1877,0,1.5684,,0,0,0,0,1,0,1,2022-10-03 09:15:00+05:30,2022-10-03 09:20:00+05:30,2022-10-03 15:00:00+05:30,188.75,187.29464285714286,191.36964285714285,-0.05,EOD-
S1091,WIPRO,2022-10-03 09:35:00+05:30,,,0,,1.1843,64.29,-0.7444,0,0.6657,1.0,9,0,0,0,0,9,10,2022-10-03 10:20:00+05:30,2022-10-03 10:25:00+05:30,2022-10-03 15:00:00+05:30,188.3,186.6482142857143,191.2732142857143,0.4,EOD+
S1092,WIPRO,2022-10-03 10:30:00+05:30,-0.0438,-0.1209,0,,0.7,0.0,-0.562,0,1.0264,1.0,7,1,0,0,0,7,8,2022-10-03 11:05:00+05:30,2022-10-03 11:10:00+05:30,2022-10-03 15:00:00+05:30,188.1,186.8767857142857,190.30178571428573,0.6,EOD+
S1093,WIPRO,2022-10-04 10:50:00+05:30,0.525,0.5566,19,9.0,0.1964,0.0,1.5641,0,0.5219,,0,0,0,0,1,0,1,2022-10-04 10:50:00+05:30,2022-10-04 10:55:00+05:30,2022-10-04 15:00:00+05:30,192.55,191.30892857142857,194.78392857142862,1.15,EOD+
S1094,WIPRO,2022-10-04 11:00:00+05:30,0.3585,0.5294,0,,0.6537,16.67,-0.469,0,0.3962,0.0,1,1,0,1,0,1,2,2022-10-04 11:05:00+05:30,2022-10-04 11:10:00+05:30,2022-10-04 15:00:00+05:30,192.45,191.36964285714282,194.39464285714286,1.25,EOD+
S1095,WIPRO,2022-10-04 11:15:00+05:30,0.1064,0.3585,0,,0.0071,50.0,-1.0,0,0.3751,,0,0,0,0,1,0,1,2022-10-04 11:15:00+05:30,2022-10-04 11:20:00+05:30,2022-10-04 15:00:00+05:30,192.7,191.825,194.275,1.0,EOD+
