signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S011,VEDL,2024-01-02 11:55:00+05:30,-0.0922,-0.1466,0,,0.0569,60.0,2.0769,0,0.2142,,0,1,0,1,1,0,1,2024-01-02 11:55:00+05:30,2024-01-02 12:00:00+05:30,2024-01-02 13:50:00+05:30,225.0,223.57142857142856,227.57142857142858,2.5714,W
S012,VEDL,2024-01-02 12:05:00+05:30,-0.0489,-0.1011,1,1.0,0.1686,42.86,1.4242,0,0.5469,,0,1,0,1,1,0,1,2024-01-02 12:05:00+05:30,2024-01-02 12:10:00+05:30,2024-01-02 13:50:00+05:30,225.25,224.0267857142857,227.45178571428573,2.2018,W
S013,VEDL,2024-01-02 12:25:00+05:30,0.1332,-0.01,3,3.0,0.0459,16.67,4.0,0,0.4155,,0,1,1,1,1,0,1,2024-01-02 12:25:00+05:30,2024-01-02 12:30:00+05:30,2024-01-02 13:50:00+05:30,225.35,224.26071428571427,227.31071428571428,1.9607,W
S014,VEDL,2024-01-03 09:50:00+05:30,-0.178,,0,,1.0889,60.0,-1.0,0,1.732,0.0,3,0,0,0,0,3,4,2024-01-03 10:05:00+05:30,2024-01-03 10:10:00+05:30,2024-01-03 11:20:00+05:30,227.7,225.61071428571427,231.4607142857143,3.7607,W
S015,VEDL,2024-01-03 10:15:00+05:30,-0.1199,-0.1726,0,,0.6839,94.44,-1.0,0,0.5761,0.0,3,0,0,0,0,3,4,2024-01-03 10:30:00+05:30,2024-01-03 10:35:00+05:30,2024-01-03 11:20:00+05:30,227.35,225.01964285714286,231.54464285714283,4.1946,W
S016,VEDL,2024-01-03 10:40:00+05:30,-0.1211,-0.1277,0,,0.4927,54.55,-1.0,0,0.2388,0.0,2,0,0,1,0,2,3,2024-01-03 10:50:00+05:30,2024-01-03 10:55:00+05:30,2024-01-03 11:20:00+05:30,226.85,225.0107142857143,230.16071428571428,3.3107,W
S017,VEDL,2024-01-03 11:00:00+05:30,-0.0507,-0.1112,0,,0.4348,42.86,-0.6,0,0.7049,0.0,1,1,0,1,0,1,2,2024-01-03 11:05:00+05:30,2024-01-03 11:10:00+05:30,2024-01-03 11:20:00+05:30,227.35,225.9125,229.93749999999997,2.5875,W
S018,VEDL,2024-01-03 12:30:00+05:30,0.4252,0.5034,16,8.0,0.2905,38.46,0.4,0,0.3189,,0,1,1,0,1,0,1,2024-01-03 12:30:00+05:30,2024-01-03 12:35:00+05:30,2024-01-03 13:00:00+05:30,230.65,228.49821428571428,234.52321428571432,3.8732,W
S019,VEDL,2024-01-03 12:40:00+05:30,0.4298,0.4429,0,,0.4741,13.33,0.2081,0,0.4734,,0,1,0,1,1,0,1,2024-01-03 12:40:00+05:30,2024-01-03 12:45:00+05:30,2024-01-03 13:00:00+05:30,231.1,229.13571428571427,234.6357142857143,3.5357,W
S020,VEDL,2024-01-03 12:50:00+05:30,0.4215,0.4334,0,,0.4701,21.43,0.3139,0,0.2455,,0,1,0,1,1,0,1,2024-01-03 12:50:00+05:30,2024-01-03 12:55:00+05:30,2024-01-03 13:00:00+05:30,231.4,229.57857142857142,234.67857142857144,3.2786,W
S021,VEDL,2024-01-04 10:55:00+05:30,0.2933,0.3954,20,20.0,0.4472,37.5,0.2174,0,0.7781,,0,0,0,0,1,0,1,2024-01-04 10:55:00+05:30,2024-01-04 11:00:00+05:30,2024-01-04 15:00:00+05:30,236.2,234.59285714285713,239.09285714285713,-0.55,EOD-
S022,VEDL,2024-01-04 11:05:00+05:30,0.1397,0.3801,0,,0.2686,12.5,-0.0909,0,0.4442,,0,0,0,1,1,0,1,2024-01-04 11:05:00+05:30,2024-01-04 11:10:00+05:30,2024-01-04 14:00:00+05:30,236.2,234.6642857142857,238.9642857142857,-1.5357,L
S023,VEDL,2024-01-04 11:15:00+05:30,0.0085,0.2075,0,,0.2934,12.5,0.1429,0,0.4883,,0,0,0,0,1,0,1,2024-01-04 11:15:00+05:30,2024-01-04 11:20:00+05:30,2024-01-04 14:00:00+05:30,236.15,234.6589285714286,238.83392857142857,-1.4911,L
S024,VEDL,2024-01-04 11:55:00+05:30,0.0127,0.0085,0,,1.423,50.0,-0.7581,0,1.4128,1.0,3,1,0,1,0,3,4,2024-01-04 12:10:00+05:30,2024-01-04 12:15:00+05:30,2024-01-04 14:00:00+05:30,236.1,235.01071428571427,238.06071428571428,-1.0893,L
S025,VEDL,2024-01-04 12:30:00+05:30,-0.0381,-0.0445,3,3.0,0.0419,69.23,4.7143,0,0.7855,,0,1,0,0,1,0,1,2024-01-04 12:30:00+05:30,2024-01-04 12:35:00+05:30,2024-01-04 14:00:00+05:30,236.1,235.05535714285713,237.98035714285714,-1.0446,L
S026,VEDL,2024-01-04 12:40:00+05:30,-0.0148,-0.0455,0,,0.0454,50.0,-1.0,0,0.5443,,0,0,1,1,1,0,1,2024-01-04 12:40:00+05:30,2024-01-04 12:45:00+05:30,2024-01-04 14:00:00+05:30,236.15,235.18571428571428,237.8857142857143,-0.9643,L
S027,VEDL,2024-01-04 12:50:00+05:30,-0.0212,-0.0265,0,,0.3837,33.33,-1.0,0,1.2037,1.0,1,1,0,0,0,1,2,2024-01-04 12:55:00+05:30,2024-01-04 13:00:00+05:30,2024-01-04 14:00:00+05:30,236.1,235.17142857142855,237.7714285714286,-0.9286,L
S028,VEDL,2024-01-04 13:20:00+05:30,0.0349,-0.0032,4,4.0,0.4735,16.67,-0.1304,0,0.8958,1.0,1,0,0,0,0,1,2,2024-01-04 13:25:00+05:30,2024-01-04 13:30:00+05:30,2024-01-04 14:00:00+05:30,236.2,235.28928571428568,237.83928571428572,-0.9107,L
S029,VEDL,2024-01-05 09:15:00+05:30,,,0,,1.0669,27.91,-0.0476,0,2.2575,,0,0,0,0,1,0,1,2024-01-05 09:15:00+05:30,2024-01-05 09:20:00+05:30,2024-01-05 09:25:00+05:30,236.0,234.89285714285714,237.99285714285716,-1.1071,L
S030,VEDL,2024-01-05 09:25:00+05:30,,,0,,1.9296,60.0,-0.6659,0,3.3116,1.0,1,1,1,0,0,1,2,2024-01-05 09:30:00+05:30,2024-01-05 09:35:00+05:30,2024-01-05 10:05:00+05:30,235.6,234.24285714285713,238.04285714285714,2.4429,W
S031,VEDL,2024-01-05 09:40:00+05:30,-0.0064,,1,1.0,0.6188,58.82,-0.4536,0,0.5215,0.0,1,1,0,1,0,1,2,2024-01-05 09:45:00+05:30,2024-01-05 09:50:00+05:30,2024-01-05 10:05:00+05:30,235.6,233.75178571428572,238.92678571428573,3.3268,W
S032,VEDL,2024-01-05 11:55:00+05:30,-0.3639,-0.1153,0,,2.0794,44.44,-0.8416,0,0.4412,1.0,3,1,0,1,0,3,4,2024-01-05 12:10:00+05:30,2024-01-05 12:15:00+05:30,2024-01-05 14:10:00+05:30,235.45,233.93214285714285,238.18214285714285,-1.5179,L
S033,VEDL,2024-01-05 12:30:00+05:30,-0.101,-0.3094,3,3.0,0.2981,80.0,-0.1304,0,1.0815,1.0,2,0,0,0,0,2,3,2024-01-05 12:40:00+05:30,2024-01-05 12:45:00+05:30,2024-01-05 14:10:00+05:30,235.5,234.53571428571428,237.2357142857143,-0.9643,L
S034,VEDL,2024-01-08 12:20:00+05:30,-0.3005,-0.2946,0,,1.6019,52.94,-0.7561,0,1.2645,1.0,3,0,0,0,0,3,4,2024-01-08 12:35:00+05:30,2024-01-08 12:40:00+05:30,2024-01-08 14:35:00+05:30,230.0,228.08035714285714,233.45535714285714,-1.9196,L
S035,VEDL,2024-01-08 12:50:00+05:30,-0.12,-0.2005,2,2.0,0.2039,80.0,-0.6667,0,1.1276,1.0,1,0,0,0,0,1,2,2024-01-08 12:55:00+05:30,2024-01-08 13:00:00+05:30,2024-01-08 15:00:00+05:30,229.2,227.36071428571427,232.5107142857143,-1.1,EOD-
S036,VEDL,2024-01-08 13:10:00+05:30,-0.0458,-0.1145,1,1.0,0.0704,25.0,4.0,0,0.6226,,0,0,0,0,1,0,1,2024-01-08 13:10:00+05:30,2024-01-08 13:15:00+05:30,2024-01-08 15:00:00+05:30,229.4,227.98035714285714,231.95535714285717,-1.4196,L
S037,VEDL,2024-01-08 13:35:00+05:30,0.0436,-0.0175,3,3.0,0.0848,83.33,0.25,0,0.7996,,0,0,0,1,1,0,1,2024-01-08 13:35:00+05:30,2024-01-08 13:40:00+05:30,2024-01-08 14:35:00+05:30,229.25,228.07142857142856,231.3714285714286,-1.1786,L
S038,VEDL,2024-01-08 13:45:00+05:30,0.0709,0.0371,0,,0.9879,30.0,-0.5429,0,1.0025,0.0,2,1,0,0,0,2,3,2024-01-08 13:55:00+05:30,2024-01-08 14:00:00+05:30,2024-01-08 14:35:00+05:30,229.45,228.34285714285713,231.44285714285715,-1.1071,L
S039,VEDL,2024-01-08 14:05:00+05:30,0.0545,0.0818,0,,0.774,73.33,-0.5588,0,0.4224,0.0,2,0,0,1,0,2,3,2024-01-08 14:15:00+05:30,2024-01-08 14:20:00+05:30,2024-01-08 14:35:00+05:30,229.3,228.20178571428573,231.27678571428572,-1.0982,L
S040,VEDL,2024-01-09 09:20:00+05:30,,,1,1.0,0.0533,33.33,13.6667,0,1.7279,,0,0,0,0,1,0,1,2024-01-09 09:20:00+05:30,2024-01-09 09:25:00+05:30,2024-01-09 09:40:00+05:30,228.7,226.9410714285714,231.86607142857142,-1.7589,L
S041,VEDL,2024-01-09 10:45:00+05:30,-0.1562,-0.1637,0,,0.301,42.86,-0.5181,0,0.5938,1.0,3,0,1,1,0,3,4,2024-01-09 11:00:00+05:30,2024-01-09 11:05:00+05:30,2024-01-09 13:50:00+05:30,227.35,225.62678571428572,230.4517857142857,3.1018,W
S042,VEDL,2024-01-09 11:10:00+05:30,-0.2105,-0.1949,0,,0.4931,45.45,-0.4643,0,0.1958,,0,1,0,0,1,0,1,2024-01-09 11:10:00+05:30,2024-01-09 11:15:00+05:30,2024-01-09 13:45:00+05:30,226.95,225.53035714285713,229.50535714285712,2.5554,W
