Price,Close,High,Low,Open,Volume,MA50,MA100,MA200
Ticker,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,,,
Date,,,,,,,,
2024-08-21,78.8499984741211,80.1500015258789,78.61000061035156,79.4000015258789,38869576,60.5621997833252,51.62459991455078,
2024-08-22,77.56999969482422,79.58999633789062,77.30000305175781,79.2300033569336,41519353,61.1655997467041,52.02679992675781,
2024-08-23,78.83999633789062,80.5,77.69999694824219,77.69999694824219,67410388,61.77719970703125,52.44419990539551,
2024-08-26,76.4000015258789,79.79000091552734,75.66000366210938,79.33999633789062,57918809,62.29959976196289,52.8231999206543,
2024-08-27,77.5,78.30000305175781,76.5999984741211,77.23999786376953,32622346,62.8521997833252,53.19419990539551,
2024-08-28,78.95999908447266,79.7300033569336,77.66000366210938,77.94999694824219,47724768,63.44179977416992,53.57029991149902,
2024-08-29,77.0,78.69000244140625,76.19999694824219,78.66999816894531,41938870,63.98259979248047,53.91529991149903,
2024-08-30,75.83999633789062,77.58000183105469,75.12000274658203,77.30000305175781,63934257,64.5213996887207,54.23869987487793,
2024-09-02,73.80999755859375,76.0999984741211,72.5,75.83999633789062,71966033,64.98699966430664,54.54729984283447,
2024-09-03,74.47000122070312,76.37000274658203,73.54000091552734,73.80999755859375,49347993,65.41539970397949,54.865499839782714,
2024-09-04,74.16000366210938,74.9000015258789,73.30000305175781,74.4000015258789,28321394,65.80459976196289,55.19209987640381,
2024-09-05,76.0,77.08999633789062,74.66000366210938,75.69999694824219,56483144,66.25259979248047,55.543099861145016,
2024-09-06,74.72000122070312,77.3499984741211,74.51000213623047,76.75,43635971,66.69179985046387,55.86879985809326,
2024-09-09,74.33999633789062,77.27999877929688,72.81999969482422,75.27999877929688,87247821,67.11299980163574,56.19069980621338,
2024-09-10,78.05000305175781,78.05000305175781,75.33999633789062,75.83000183105469,144759489,67.61679985046386,56.563699836730954,
2024-09-11,81.94999694824219,81.94999694824219,79.0999984741211,79.33999633789062,121404214,68.19719978332519,56.97819980621338,
2024-09-12,81.69999694824219,86.04000091552734,80.41000366210938,86.0,186025037,68.77059974670411,57.38369976043701,
2024-09-13,83.11000061035156,84.5,80.80000305175781,82.13999938964844,82750388,69.3621997833252,57.82129978179932,
2024-09-16,84.69999694824219,85.8499984741211,83.66000366210938,83.87999725341797,67945786,69.9755997467041,58.259799766540525,
2024-09-17,82.0,85.4000015258789,80.56999969482422,85.18000030517578,61029140,70.50579971313476,58.661299781799315,
2024-09-18,80.81999969482422,82.9800033569336,80.5199966430664,82.19999694824219,37668180,71.01819969177247,59.05149978637695,
2024-09-19,80.97000122070312,83.0,78.0,81.88999938964844,60446356,71.53019973754883,59.439699783325196,
2024-09-20,83.44999694824219,84.0,81.30999755859375,82.23999786376953,74313107,72.1013996887207,59.85769973754883,
2024-09-23,82.88999938964844,84.98999786376953,82.69999694824219,84.19000244140625,35307207,72.6647996520996,60.2705997467041,
2024-09-24,83.79000091552734,84.19999694824219,82.31999969482422,83.0,34414038,73.24799964904786,60.692499771118165,
2024-09-25,82.95999908447266,83.69999694824219,82.5,83.69999694824219,27040040,73.81479965209961,61.105099754333494,
