date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-31,14:27:00,PNB,102.43,102.44,102.37,102.38,18410,102.5365,102.68880000000001,,,False,False,False,False,False,False,-0.15,-0.3
2024-12-31,14:26:00,PNB,102.41,102.45,102.4,102.43,7011,102.5155,102.6814,,,False,False,False,False,False,False,-0.08,-0.24
2024-12-31,14:25:00,PNB,102.39,102.44,102.32,102.41,19271,102.49249999999999,102.67300000000002,,,False,False,False,False,False,False,-0.08,-0.26
2024-12-31,14:24:00,PNB,102.37,102.44,102.36,102.36,34527,102.47349999999999,102.664,,,False,False,False,False,False,False,-0.11,-0.3
2024-12-31,14:23:00,PNB,102.42,102.44,102.32,102.35,17192,102.46,102.65459999999999,,,False,False,False,False,False,False,-0.11,-0.3
2024-12-31,14:22:00,PNB,102.45,102.45,102.3,102.38,70654,102.45149999999998,102.64679999999998,,,False,False,False,False,False,False,-0.07,-0.26
2024-12-31,14:21:00,PNB,102.46,102.5,102.4,102.45,13470,102.44800000000001,102.6408,,,False,False,False,False,False,False,0.0,-0.19
2024-12-31,14:20:00,PNB,102.55,102.56,102.42,102.45,22453,102.444,102.63300000000001,,,False,False,False,False,False,False,0.01,-0.18
2024-12-31,14:19:00,PNB,102.52,102.57,102.51,102.56,12037,102.4425,102.62799999999999,,,False,False,False,False,False,False,0.11,-0.07
2024-12-31,14:18:00,PNB,102.6,102.65,102.52,102.52,47228,102.44300000000001,102.6224,,,False,False,False,False,False,False,0.08,-0.1
2024-12-31,14:17:00,PNB,102.66,102.66,102.56,102.56,14955,102.44500000000001,102.6174,,,False,False,False,False,False,False,0.11,-0.06
2024-12-31,14:16:00,PNB,102.66,102.68,102.62,102.65,27257,102.447,102.6148,,,True,False,False,False,False,False,0.2,0.03
2024-12-31,14:15:00,PNB,102.66,102.72,102.6,102.62,26018,102.45349999999999,102.6134,,,True,False,False,False,False,False,0.16,0.01
2024-12-31,14:14:00,PNB,102.6,102.72,102.6,102.66,67406,102.4635,102.613,,,True,False,False,False,False,False,0.19,0.05
2024-12-31,14:13:00,PNB,102.66,102.7,102.6,102.64,34366,102.46700000000001,102.61120000000001,,,True,False,False,False,False,False,0.17,0.03
2024-12-31,14:12:00,PNB,102.67,102.69,102.62,102.66,4878,102.477,102.60879999999999,,,True,False,False,False,False,False,0.18,0.05
2024-12-31,14:11:00,PNB,102.73,102.73,102.65,102.67,7659,102.4905,102.6042,,,True,False,False,False,False,False,0.18,0.06
