date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-23,14:07:00,TATASTEEL,140.84,140.99,140.78,140.98,49111,141.35,141.50379999999998,141.50209999999998,141.1527,False,False,False,False,False,True,-0.26,-0.37
2024-12-23,14:06:00,TATASTEEL,140.71,140.83,140.7,140.81,43238,141.3115,141.49040000000002,141.5031,141.15625,False,False,False,False,False,True,-0.35,-0.48
2024-12-23,14:05:00,TATASTEEL,140.68,140.82,140.63,140.74,85356,141.269,141.4758,141.50300000000001,141.15895,False,False,False,False,False,True,-0.37,-0.52
2024-12-23,14:04:00,TATASTEEL,140.88,140.9,140.61,140.68,73804,141.223,141.45940000000002,141.49939999999998,141.16129999999998,False,False,False,False,False,True,-0.38,-0.55
2024-12-23,14:03:00,TATASTEEL,140.72,140.92,140.7,140.84,69075,141.1845,141.445,141.4958,141.16405,False,False,False,False,False,True,-0.24,-0.43
2024-12-23,14:02:00,TATASTEEL,140.76,140.88,140.62,140.78,139028,141.1415,141.4288,141.4917,141.16635,False,False,False,False,False,False,-0.26,-0.46
2024-12-23,14:01:00,TATASTEEL,141.01,141.03,140.68,140.79,185921,141.094,141.41559999999998,141.4885,141.16875,False,False,False,False,False,False,-0.22,-0.44
2024-12-23,14:00:00,TATASTEEL,141.17,141.25,140.96,141.04,159300,141.067,141.40879999999999,141.4897,141.17225,False,False,False,False,False,False,-0.02,-0.26
2024-12-23,13:59:00,TATASTEEL,141.25,141.32,141.15,141.21,91180,141.0485,141.4058,141.4908,141.17680000000001,False,False,True,False,False,False,0.11,-0.14
2024-12-23,13:58:00,TATASTEEL,141.37,141.4,141.26,141.29,36950,141.04000000000002,141.404,141.4925,141.18195,False,False,True,False,False,False,0.18,-0.08
2024-12-23,13:57:00,TATASTEEL,141.4,141.53,141.33,141.36,45737,141.0425,141.4012,141.49550000000002,141.1868,False,False,True,False,False,False,0.23,-0.03
2024-12-23,13:56:00,TATASTEEL,141.57,141.58,141.39,141.4,64623,141.046,141.39960000000002,141.49800000000002,141.1914,True,False,True,False,False,False,0.25,0.0
2024-12-23,13:55:00,TATASTEEL,141.6,141.63,141.5,141.57,21785,141.06,141.4004,141.5022,141.1964,True,True,True,False,False,False,0.36,0.12
2024-12-23,13:54:00,TATASTEEL,141.65,141.72,141.55,141.61,17582,141.0735,141.403,141.5058,141.2021,True,True,True,False,False,False,0.38,0.15
2024-12-23,13:53:00,TATASTEEL,141.74,141.8,141.65,141.7,27479,141.09449999999998,141.40540000000001,141.51069999999999,141.2081,True,True,True,False,False,False,0.43,0.21
2024-12-23,13:52:00,TATASTEEL,141.6,141.77,141.6,141.76,18957,141.12550000000002,141.40859999999998,141.5165,141.21435000000002,True,True,True,False,False,False,0.45,0.25
2024-12-23,13:51:00,TATASTEEL,141.66,141.69,141.57,141.66,39967,141.154,141.4068,141.5211,141.21995,True,True,True,False,False,False,0.36,0.18
2024-12-23,13:50:00,TATASTEEL,141.73,141.78,141.6,141.66,36931,141.18649999999997,141.40640000000002,141.52599999999998,141.2242,True,True,True,False,False,False,0.34,0.18
2024-12-23,13:49:00,TATASTEEL,141.75,141.8,141.72,141.75,63986,141.224,141.4074,141.5254,141.2289,True,True,True,False,False,False,0.37,0.24
2024-12-23,13:48:00,TATASTEEL,141.8,141.89,141.7,141.78,42296,141.2705,141.4102,141.5247,141.23425,True,True,True,False,False,True,0.36,0.26
2024-12-23,13:47:00,TATASTEEL,141.83,141.9,141.8,141.85,24309,141.314,141.4112,141.52460000000002,141.23955,True,True,True,False,False,True,0.38,0.31
2024-12-23,13:46:00,TATASTEEL,141.82,141.88,141.75,141.88,37006,141.3675,141.41299999999998,141.5237,141.2451,True,True,True,False,False,True,0.36,0.33
2024-12-23,13:45:00,TATASTEEL,141.86,141.9,141.79,141.87,47934,141.424,141.4152,141.5232,141.25054999999998,True,True,True,True,False,True,0.32,0.32
2024-12-23,13:44:00,TATASTEEL,141.67,141.88,141.66,141.83,66008,141.48149999999998,141.4174,141.5241,141.255,True,True,True,True,False,True,0.25,0.29
2024-12-23,13:43:00,TATASTEEL,141.68,141.71,141.64,141.69,13744,141.524,141.41719999999998,141.5235,141.2585,True,True,True,True,True,True,0.12,0.19
2024-12-23,13:42:00,TATASTEEL,141.6,141.69,141.6,141.69,29855,141.5695,141.41580000000002,141.52270000000001,141.262,True,True,True,True,True,True,0.09,0.19
2024-12-23,13:41:00,TATASTEEL,141.62,141.63,141.55,141.6,15901,141.60999999999999,141.4124,141.52120000000002,141.2655,True,True,True,True,True,True,-0.01,0.13
2024-12-23,13:40:00,TATASTEEL,141.62,141.65,141.55,141.62,23492,141.639,141.41019999999997,141.5209,141.26865,True,True,True,True,True,True,-0.01,0.15
2024-12-23,13:39:00,TATASTEEL,141.65,141.69,141.55,141.66,34513,141.6615,141.4072,141.5207,141.272,True,True,True,True,True,True,-0.0,0.18
2024-12-23,13:38:00,TATASTEEL,141.53,141.69,141.51,141.65,93631,141.67950000000002,141.40720000000002,141.5207,141.275,True,True,True,True,True,True,-0.02,0.17
2024-12-23,13:37:00,TATASTEEL,141.45,141.53,141.4,141.53,103045,141.688,141.406,141.5189,141.27745,True,True,True,True,True,True,-0.11,0.09
2024-12-23,13:36:00,TATASTEEL,141.42,141.5,141.41,141.45,84304,141.6905,141.4034,141.5169,141.2789,True,False,True,True,True,True,-0.17,0.03
2024-12-23,13:35:00,TATASTEEL,141.42,141.49,141.41,141.45,45292,141.6845,141.40060000000003,141.5143,141.27975,True,False,True,True,True,True,-0.17,0.03
2024-12-23,13:34:00,TATASTEEL,141.54,141.54,141.41,141.48,54367,141.678,141.3982,141.5113,141.28075,True,False,True,True,True,True,-0.14,0.06
2024-12-23,13:33:00,TATASTEEL,141.58,141.58,141.5,141.54,24215,141.67000000000002,141.3968,141.50820000000002,141.282,True,True,True,True,True,True,-0.09,0.1
2024-12-23,13:32:00,TATASTEEL,141.52,141.59,141.51,141.58,30657,141.661,141.3956,141.50570000000002,141.28334999999998,True,True,True,True,True,True,-0.06,0.13
2024-12-23,13:31:00,TATASTEEL,141.61,141.7,141.52,141.52,26845,141.654,141.3912,141.5034,141.28449999999998,True,True,True,True,True,True,-0.09,0.09
2024-12-23,13:30:00,TATASTEEL,141.66,141.7,141.53,141.62,71585,141.65200000000002,141.392,141.5023,141.28599999999997,True,True,True,True,True,True,-0.02,0.16
2024-12-23,13:29:00,TATASTEEL,141.77,141.77,141.62,141.7,75832,141.6495,141.39440000000002,141.5025,141.28795,True,True,True,True,True,True,0.04,0.22
2024-12-23,13:28:00,TATASTEEL,141.85,141.85,141.85,141.85,0,141.653,141.40220000000002,141.50359999999998,141.29075,True,True,True,True,True,True,0.14,0.32
