symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,zpnl
TATAMOTORS,2020-02-06 12:00:00,122.35,121.23571428571428,125.4142857142857,2020-02-06 15:00:00,122.95,EOD+,0.6000000000000085,0.47288355820000855
TATAMOTORS,2020-02-07 14:25:00,120.05,119.34285714285714,121.99464285714285,2020-02-07 15:00:00,119.75,EOD-,-0.29999999999999716,-0.4241568087999972
TATAMOTORS,2020-02-10 11:35:00,116.85,116.04285714285713,119.06964285714288,2020-02-10 12:40:00,116.04285714285713,L,-0.807142857142864,-0.9276597830714355
TATAMOTORS,2020-02-11 11:50:00,120.0,119.42857142857143,121.57142857142857,2020-02-11 12:00:00,119.42857142857143,L,-0.5714285714285694,-0.6953594937142837
TATAMOTORS,2020-02-12 09:50:00,117.6,116.20714285714286,121.43035714285713,2020-02-12 15:00:00,118.3,EOD+,0.7000000000000028,0.5777395246000029
TATAMOTORS,2020-02-13 09:20:00,117.55,116.50714285714285,120.41785714285714,2020-02-13 09:55:00,116.50714285714285,L,-1.0428571428571445,-1.163947948628573
TATAMOTORS,2020-02-13 13:30:00,116.45,115.88571428571429,118.00178571428572,2020-02-13 15:00:00,116.3,EOD-,-0.15000000000000568,-0.2705240965000057
TATAMOTORS,2020-02-14 10:50:00,120.15,119.30000000000001,122.48750000000001,2020-02-14 10:50:00,119.30000000000001,L,-0.8499999999999943,-0.9739076166999944
TATAMOTORS,2020-02-17 11:00:00,115.75,114.83571428571429,118.26428571428572,2020-02-17 15:00:00,116.75,EOD+,1.0,0.8794633550000001
TATAMOTORS,2020-02-18 12:45:00,111.35,110.68571428571428,113.1767857142857,2020-02-18 13:20:00,110.68571428571428,L,-0.664285714285711,-0.7791973036428539
TATAMOTORS,2020-02-19 12:55:00,108.05,107.3,110.11250000000001,2020-02-19 15:00:00,109.15,EOD+,1.1000000000000085,0.9873749668000085
TATAMOTORS,2020-02-20 09:25:00,109.55,108.54285714285714,112.31964285714285,2020-02-20 15:00:00,109.1,EOD-,-0.45000000000000284,-0.5631845719000028
TATAMOTORS,2020-02-24 11:10:00,106.8,106.0,108.99999999999999,2020-02-24 13:30:00,106.0,L,-0.7999999999999972,-0.9101115967999971
TATAMOTORS,2020-02-25 11:10:00,103.1,102.20714285714286,105.55535714285715,2020-02-25 14:10:00,102.20714285714286,L,-0.8928571428571388,-0.9990766761285673
TATAMOTORS,2020-02-26 12:35:00,99.95,99.28571428571429,101.77678571428572,2020-02-26 14:35:00,99.28571428571429,L,-0.664285714285711,-0.7673890468428539
TATAMOTORS,2020-02-27 11:50:00,97.9,97.35714285714286,99.39285714285715,2020-02-27 15:00:00,98.95,EOD+,1.0499999999999972,0.9479205288999972
TATAMOTORS,2020-02-28 12:30:00,91.05,90.15,93.52499999999999,2020-02-28 14:50:00,90.15,L,-0.8999999999999915,-0.9937334171999914
