symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,touch_dt,atr_pct_at_touch,hidden_atr_pct_rollmean40,bucket
TATAMOTORS,2023-02-16 10:25:00,306.5,308.1,302.9,2023-02-16 15:00:00,304.85,EOD+,1.6499999999999773,2023-02-16 10:20:00,0.2610966057441264,0.2043861621672664,Mid vol
TATAMOTORS,2023-02-17 09:30:00,304.1,305.77857142857147,300.3232142857143,2023-02-17 15:00:00,303.2,EOD+,0.9000000000000341,2023-02-17 09:25:00,0.2759900408700145,0.1547273061060654,Low vol
TATAMOTORS,2023-02-20 10:05:00,302.35,304.04285714285714,298.54107142857146,2023-02-20 12:30:00,304.04285714285714,L,-1.6928571428571215,2023-02-20 10:00:00,0.279949916133148,0.182097576083045,Mid vol
TATAMOTORS,2023-02-20 13:35:00,303.5,304.51428571428573,301.2178571428571,2023-02-20 13:45:00,304.51428571428573,L,-1.0142857142857338,2023-02-20 13:30:00,0.1670981407389992,0.1664157856519483,Low vol
TATAMOTORS,2023-02-21 09:30:00,305.05,306.5357142857143,301.7071428571429,2023-02-21 14:20:00,301.7071428571429,W,3.342857142857099,2023-02-21 09:25:00,0.2435597189695518,0.1943873438027119,Mid vol
TATAMOTORS,2023-02-22 12:00:00,296.55,297.42857142857144,294.5732142857143,2023-02-22 15:00:00,296.85,EOD-,-0.3000000000000113,2023-02-22 11:55:00,0.1481570705854005,0.2128307154814204,Mid vol
TATAMOTORS,2023-02-23 09:20:00,295.7,297.0571428571429,292.64642857142854,2023-02-23 10:10:00,297.0571428571429,L,-1.3571428571428896,2023-02-23 09:15:00,0.229479685008939,0.1591610357927365,Low vol
TATAMOTORS,2023-02-23 11:10:00,296.9,298.5642857142857,293.1553571428572,2023-02-23 11:35:00,298.5642857142857,L,-1.664285714285711,2023-02-23 11:05:00,0.2802299569432078,0.2419218816597828,High vol
TATAMOTORS,2023-02-23 12:10:00,297.45,298.65,294.75,2023-02-23 13:20:00,298.65,L,-1.1999999999999886,2023-02-23 12:05:00,0.2017145738779608,0.2577301055661655,High vol
TATAMOTORS,2023-02-24 10:35:00,296.8,298.4428571428571,293.1035714285715,2023-02-24 15:00:00,294.65,EOD+,2.150000000000034,2023-02-24 10:30:00,0.2767616480554431,0.245445334773784,High vol
TATAMOTORS,2023-02-27 09:20:00,290.95,292.45,287.575,2023-02-27 10:05:00,287.575,W,3.375,2023-02-27 09:15:00,0.2580423189403048,0.1616054937904184,Low vol
TATAMOTORS,2023-02-27 14:35:00,285.7,286.7642857142857,283.30535714285713,2023-02-27 14:50:00,286.7642857142857,L,-1.0642857142856883,2023-02-27 14:30:00,0.1863571553643327,0.2521784762339382,High vol
TATAMOTORS,2023-02-28 11:00:00,290.75,292.2571428571428,287.35892857142863,2023-02-28 11:55:00,292.2571428571428,L,-1.50714285714281,2023-02-28 10:55:00,0.2592264976165866,0.2788084525866025,High vol
TATAMOTORS,2023-02-28 12:40:00,291.0,291.9214285714286,288.9267857142857,2023-02-28 14:05:00,288.9267857142857,W,2.0732142857143003,2023-02-28 12:35:00,0.1582666732099913,0.2623113989992575,High vol
TATAMOTORS,2023-03-01 11:00:00,292.7,293.7642857142857,290.3053571428572,2023-03-01 12:05:00,293.7642857142857,L,-1.0642857142856883,2023-03-01 10:55:00,0.1818048709063369,0.2335540084205779,High vol
TATAMOTORS,2023-03-01 13:40:00,293.45,294.4,291.3125,2023-03-01 15:00:00,293.45,EOD-,0.0,2023-03-01 13:35:00,0.1618674390867277,0.1646529097977787,Low vol
TATAMOTORS,2023-03-02 13:35:00,290.65,291.40714285714284,288.94642857142856,2023-03-02 15:00:00,289.5,EOD+,1.1499999999999773,2023-03-02 13:30:00,0.130227529608332,0.1457454253892028,Low vol
TATAMOTORS,2023-03-03 11:20:00,292.6,293.65714285714284,290.22142857142865,2023-03-03 13:35:00,293.65714285714284,L,-1.0571428571428214,2023-03-03 11:15:00,0.1806155573454375,0.2206723449005554,Mid vol
TATAMOTORS,2023-03-06 12:55:00,300.3,301.3357142857143,297.96964285714284,2023-03-06 13:40:00,301.3357142857143,L,-1.0357142857142776,2023-03-06 12:50:00,0.1724466010180296,0.2351499963753008,High vol
TATAMOTORS,2023-03-08 10:00:00,301.9,303.79285714285714,297.6410714285714,2023-03-08 10:45:00,303.79285714285714,L,-1.8928571428571672,2023-03-08 09:55:00,0.3134907490654427,0.211920718720686,Mid vol
TATAMOTORS,2023-03-08 11:40:00,302.0,303.0928571428572,299.54107142857146,2023-03-08 15:00:00,301.9,EOD+,0.1000000000000227,2023-03-08 11:35:00,0.1809366130558178,0.2283719333264218,High vol
TATAMOTORS,2023-03-09 11:55:00,300.1,300.75714285714287,298.6214285714286,2023-03-09 12:35:00,298.6214285714286,W,1.4785714285713991,2023-03-09 11:50:00,0.1094873137525578,0.2007307522048591,Mid vol
TATAMOTORS,2023-03-09 14:30:00,298.25,299.12142857142857,296.28928571428577,2023-03-09 15:00:00,297.6,EOD+,0.6499999999999773,2023-03-09 14:25:00,0.1460902885881908,0.1365863693309087,Low vol
TATAMOTORS,2023-03-10 11:10:00,300.0,300.92857142857144,297.9107142857143,2023-03-10 15:00:00,299.45,EOD+,0.5500000000000114,2023-03-10 11:05:00,0.1547103346503546,0.2239487156030801,High vol
TATAMOTORS,2023-03-13 09:30:00,299.6,301.0214285714286,296.40178571428567,2023-03-13 10:30:00,296.40178571428567,W,3.198214285714357,2023-03-13 09:25:00,0.2372606528840918,0.1654772750882761,Low vol
TATAMOTORS,2023-03-13 11:25:00,296.55,297.81428571428575,293.7053571428572,2023-03-13 12:30:00,293.7053571428572,W,2.844642857142844,2023-03-13 11:20:00,0.2131656911626568,0.2285159442299362,High vol
TATAMOTORS,2023-03-13 14:10:00,292.2,293.2285714285714,289.8857142857143,2023-03-13 14:30:00,289.8857142857143,W,2.3142857142856883,2023-03-13 14:05:00,0.1760046934584919,0.1990096375192886,Mid vol
TATAMOTORS,2023-03-14 10:15:00,289.95,292.6428571428571,283.8910714285714,2023-03-14 15:00:00,286.95,EOD+,3.0,2023-03-14 10:10:00,0.4643657773507725,0.293323260601105,High vol
TATAMOTORS,2023-03-15 11:00:00,287.95,289.2,285.13750000000005,2023-03-15 14:45:00,285.13750000000005,W,2.812499999999943,2023-03-15 10:55:00,0.2170138888888861,0.2695912107782193,High vol
TATAMOTORS,2023-03-17 10:25:00,288.15,290.1785714285714,283.58571428571423,2023-03-17 15:00:00,289.1,EOD-,-0.9500000000000456,2023-03-17 10:20:00,0.3518770908189826,0.2873943448678218,High vol
TATAMOTORS,2023-03-20 11:10:00,281.45,282.8428571428572,278.31607142857143,2023-03-20 15:00:00,282.05,EOD-,-0.6000000000000227,2023-03-20 11:05:00,0.2474430880897394,0.2977391668055933,High vol
TATAMOTORS,2023-03-21 10:00:00,282.2,284.02142857142854,278.1017857142857,2023-03-21 13:15:00,284.02142857142854,L,-1.8214285714285552,2023-03-21 09:55:00,0.3227194492254748,0.2307744960515459,High vol
TATAMOTORS,2023-03-22 10:30:00,286.05,287.25714285714287,283.3339285714286,2023-03-22 15:00:00,286.4,EOD-,-0.3499999999999659,2023-03-22 10:25:00,0.2110020725647361,0.1962378069342698,Mid vol
TATAMOTORS,2023-03-23 12:20:00,289.95,290.8285714285714,287.9732142857143,2023-03-23 12:35:00,290.8285714285714,L,-0.8785714285714334,2023-03-23 12:15:00,0.1515562236624835,0.2160221757711299,Mid vol
TATAMOTORS,2023-03-23 13:00:00,290.1,290.9071428571429,288.2839285714286,2023-03-23 14:40:00,288.2839285714286,W,1.8160714285714332,2023-03-23 12:55:00,0.1391145910277238,0.2075814896433778,Mid vol
TATAMOTORS,2023-03-24 09:45:00,287.9,289.4,284.525,2023-03-24 12:15:00,289.4,L,-1.5,2023-03-24 09:40:00,0.2604618857440513,0.1571370544172943,Low vol
TATAMOTORS,2023-03-27 09:45:00,286.3,287.9357142857143,282.6196428571429,2023-03-27 14:10:00,282.6196428571429,W,3.680357142857133,2023-03-27 09:40:00,0.2856145077203234,0.2027844808684247,Mid vol
TATAMOTORS,2023-03-27 14:20:00,283.0,283.8857142857143,281.00714285714287,2023-03-27 14:20:00,283.8857142857143,L,-0.8857142857143003,2023-03-27 14:15:00,0.1564313468234341,0.1469955741119071,Low vol
TATAMOTORS,2023-03-28 09:25:00,282.3,283.74285714285713,279.05357142857144,2023-03-28 10:40:00,279.05357142857144,W,3.2464285714285666,2023-03-28 09:20:00,0.2554633751517596,0.1641907313837575,Low vol
TATAMOTORS,2023-03-28 12:25:00,279.2,280.3642857142857,276.5803571428571,2023-03-28 15:00:00,277.5,EOD+,1.6999999999999886,2023-03-28 12:20:00,0.208466555825554,0.2763141285743826,High vol
TATAMOTORS,2023-03-29 11:25:00,279.55,280.5928571428572,277.2035714285715,2023-03-29 14:00:00,280.5928571428572,L,-1.0428571428571445,2023-03-29 11:20:00,0.1864575617481009,0.2430482029692209,High vol
TATAMOTORS,2023-03-31 11:10:00,285.85,287.79285714285714,281.47857142857146,2023-03-31 12:20:00,287.79285714285714,L,-1.9428571428571215,2023-03-31 11:05:00,0.3398385766760794,0.30128586250002,High vol
TATAMOTORS,2023-04-03 10:20:00,290.05,291.87142857142857,285.95178571428573,2023-04-03 14:50:00,291.87142857142857,L,-1.8214285714285552,2023-04-03 10:15:00,0.313985273475018,0.2160744355785384,Mid vol
TATAMOTORS,2023-04-05 11:10:00,292.3,293.51428571428573,289.5678571428571,2023-04-05 12:15:00,293.51428571428573,L,-1.2142857142857224,2023-04-05 11:05:00,0.2077122330286901,0.2113397744988006,Mid vol
TATAMOTORS,2023-04-05 14:40:00,294.35,295.40000000000003,291.98750000000007,2023-04-05 15:00:00,293.9,EOD+,0.4500000000000455,2023-04-05 14:35:00,0.1784197111299892,0.1614037984450515,Low vol
TATAMOTORS,2023-04-06 09:20:00,292.8,293.87142857142857,290.38928571428573,2023-04-06 10:05:00,293.87142857142857,L,-1.0714285714285552,2023-04-06 09:15:00,0.182962529274006,0.1538981760283877,Low vol
TATAMOTORS,2023-04-06 14:45:00,300.75,301.8142857142857,298.35535714285714,2023-04-06 14:50:00,301.8142857142857,L,-1.0642857142856883,2023-04-06 14:40:00,0.1769091945288737,0.2015996804375537,Mid vol
TATAMOTORS,2023-04-10 13:50:00,317.25,318.6642857142857,314.0678571428572,2023-04-10 14:45:00,318.6642857142857,L,-1.414285714285711,2023-04-10 13:45:00,0.2229328049000175,0.2442054938028468,High vol
TATAMOTORS,2023-04-11 09:25:00,317.05,318.95714285714286,312.75892857142856,2023-04-11 10:05:00,318.95714285714286,L,-1.907142857142844,2023-04-11 09:20:00,0.3007637371302413,0.2227789020649679,Mid vol
TATAMOTORS,2023-04-11 10:50:00,317.4,318.8214285714286,314.2017857142856,2023-04-11 12:00:00,314.2017857142856,W,3.198214285714357,2023-04-11 10:45:00,0.2239175443334295,0.2807471976865466,High vol
TATAMOTORS,2023-04-11 12:35:00,315.15,316.5571428571428,311.9839285714285,2023-04-11 15:00:00,315.4,EOD-,-0.25,2023-04-11 12:30:00,0.2231788829726979,0.2481234009245721,High vol
TATAMOTORS,2023-04-12 13:00:00,319.4,320.29999999999995,317.375,2023-04-12 13:15:00,320.29999999999995,L,-0.8999999999999773,2023-04-12 12:55:00,0.1408891671884761,0.2336906011232292,High vol
TATAMOTORS,2023-04-12 14:30:00,319.9,320.8142857142857,317.8428571428571,2023-04-12 15:00:00,319.7,EOD+,0.1999999999999886,2023-04-12 14:25:00,0.1429017996695416,0.1864573276041612,Mid vol
TATAMOTORS,2023-04-13 12:25:00,321.45,322.40714285714284,319.2964285714285,2023-04-13 12:45:00,322.40714285714284,L,-0.9571428571428556,2023-04-13 12:20:00,0.1489021246333017,0.2078974231282378,Mid vol
TATAMOTORS,2023-04-13 14:05:00,323.05,324.37857142857143,320.0607142857143,2023-04-13 15:00:00,323.4,EOD-,-0.3499999999999659,2023-04-13 14:00:00,0.20566121185316,0.190758922710223,Mid vol
TATAMOTORS,2023-04-17 09:45:00,323.1,325.0857142857143,318.6321428571429,2023-04-17 12:35:00,325.0857142857143,L,-1.9857142857142664,2023-04-17 09:40:00,0.3072909758146496,0.2152199862732651,Mid vol
TATAMOTORS,2023-04-17 14:30:00,324.1,324.97142857142865,322.1392857142857,2023-04-17 15:00:00,324.5,EOD-,-0.3999999999999772,2023-04-17 14:25:00,0.1344174874947708,0.150875103177121,Low vol
TATAMOTORS,2023-04-18 11:45:00,326.65,327.6714285714286,324.35178571428565,2023-04-18 12:10:00,327.6714285714286,L,-1.0214285714286009,2023-04-18 11:40:00,0.156301235107664,0.2507281117433387,High vol
TATAMOTORS,2023-04-18 13:10:00,326.6,327.4142857142857,324.7678571428572,2023-04-18 13:40:00,324.7678571428572,W,1.8321428571428555,2023-04-18 13:05:00,0.1246228518955789,0.2173882545415545,Mid vol
TATAMOTORS,2023-04-19 09:35:00,325.3,327.01428571428573,321.4428571428571,2023-04-19 10:30:00,327.01428571428573,L,-1.7142857142857224,2023-04-19 09:30:00,0.2634930393922106,0.1965163966451283,Mid vol
