touch_idx,reclaim_idx,entry_idx,touch_dt,reclaim_dt,entry_dt,entry_price,ma20,touch_to_entry_day_cross,reclaim_to_entry_day_cross,month_boundary_carry
42641,42644,42645,2024-04-23 15:15:00+05:30,2024-04-24 09:15:00+05:30,2024-04-24 09:20:00+05:30,158.55,158.175,True,False,False
42713,42716,42717,2024-04-24 15:00:00+05:30,2024-04-24 15:15:00+05:30,2024-04-24 15:20:00+05:30,162.25,162.20250000000001,False,False,False
42717,42717,42718,2024-04-24 15:20:00+05:30,2024-04-24 15:20:00+05:30,2024-04-24 15:25:00+05:30,162.25,162.125,False,False,False
42721,42722,42723,2024-04-25 09:25:00+05:30,2024-04-25 09:30:00+05:30,2024-04-25 09:35:00+05:30,161.95,161.9975,False,False,False
42741,42741,42742,2024-04-25 11:05:00+05:30,2024-04-25 11:05:00+05:30,2024-04-25 11:10:00+05:30,161.65,161.6625,False,False,False
42742,42742,42743,2024-04-25 11:10:00+05:30,2024-04-25 11:10:00+05:30,2024-04-25 11:15:00+05:30,161.75,161.65,False,False,False
42760,42763,42764,2024-04-25 12:40:00+05:30,2024-04-25 12:55:00+05:30,2024-04-25 13:00:00+05:30,161.6,161.58999999999997,False,False,False
42764,42764,42765,2024-04-25 13:00:00+05:30,2024-04-25 13:00:00+05:30,2024-04-25 13:05:00+05:30,161.55,161.505,False,False,False
42866,42869,42870,2024-04-26 15:15:00+05:30,2024-04-29 09:15:00+05:30,2024-04-29 09:20:00+05:30,163.85,162.51500000000001,True,False,False
42908,42910,42911,2024-04-29 12:30:00+05:30,2024-04-29 12:40:00+05:30,2024-04-29 12:45:00+05:30,164.3,164.29,False,False,False
42913,42913,42914,2024-04-29 12:55:00+05:30,2024-04-29 12:55:00+05:30,2024-04-29 13:00:00+05:30,164.6,164.34,False,False,False
42938,42939,42940,2024-04-29 15:00:00+05:30,2024-04-29 15:05:00+05:30,2024-04-29 15:10:00+05:30,163.85,163.9,False,False,False
42941,42944,42945,2024-04-29 15:15:00+05:30,2024-04-30 09:15:00+05:30,2024-04-30 09:20:00+05:30,164.25,163.865,True,False,False
42945,42946,42947,2024-04-30 09:20:00+05:30,2024-04-30 09:25:00+05:30,2024-04-30 09:30:00+05:30,163.85,163.865,False,False,False
42976,42977,42978,2024-04-30 11:55:00+05:30,2024-04-30 12:00:00+05:30,2024-04-30 12:05:00+05:30,162.3,162.1075,False,False,False
42978,42978,42979,2024-04-30 12:05:00+05:30,2024-04-30 12:05:00+05:30,2024-04-30 12:10:00+05:30,162.3,162.055,False,False,False
42993,42994,42995,2024-04-30 13:20:00+05:30,2024-04-30 13:25:00+05:30,2024-04-30 13:30:00+05:30,162.35,162.145,False,False,False
42998,43000,43001,2024-04-30 13:45:00+05:30,2024-04-30 13:55:00+05:30,2024-04-30 14:00:00+05:30,162.25,162.165,False,False,False
43016,43019,43020,2024-04-30 15:15:00+05:30,2024-05-02 09:15:00+05:30,2024-05-02 09:20:00+05:30,162.3,161.8825,True,False,False
43020,43020,43021,2024-05-02 09:20:00+05:30,2024-05-02 09:20:00+05:30,2024-05-02 09:25:00+05:30,162.4,161.82,False,False,False
43071,43071,43072,2024-05-02 13:35:00+05:30,2024-05-02 13:35:00+05:30,2024-05-02 13:40:00+05:30,164.75,164.4675,False,False,False
43072,43072,43073,2024-05-02 13:40:00+05:30,2024-05-02 13:40:00+05:30,2024-05-02 13:45:00+05:30,165.0,164.475,False,False,False
43091,43094,43095,2024-05-02 15:15:00+05:30,2024-05-03 09:15:00+05:30,2024-05-03 09:20:00+05:30,165.15,164.32999999999998,True,False,False
43159,43159,43160,2024-05-03 14:40:00+05:30,2024-05-03 14:40:00+05:30,2024-05-03 14:45:00+05:30,163.05,162.81,False,False,False
43161,43162,43163,2024-05-03 14:50:00+05:30,2024-05-03 14:55:00+05:30,2024-05-03 15:00:00+05:30,162.9,162.76500000000001,False,False,False
43164,43164,43165,2024-05-03 15:05:00+05:30,2024-05-03 15:05:00+05:30,2024-05-03 15:10:00+05:30,163.1,162.7125,False,False,False
43166,43168,43169,2024-05-03 15:15:00+05:30,2024-05-03 15:25:00+05:30,2024-05-06 09:15:00+05:30,164.35,162.70999999999998,True,True,False
43170,43170,43171,2024-05-06 09:20:00+05:30,2024-05-06 09:20:00+05:30,2024-05-06 09:25:00+05:30,163.15,162.93,False,False,False
43207,43207,43208,2024-05-06 12:25:00+05:30,2024-05-06 12:25:00+05:30,2024-05-06 12:30:00+05:30,164.2,163.86999999999998,False,False,False
43213,43213,43214,2024-05-06 12:55:00+05:30,2024-05-06 12:55:00+05:30,2024-05-06 13:00:00+05:30,164.0,163.9,False,False,False
43220,43222,43223,2024-05-06 13:30:00+05:30,2024-05-06 13:40:00+05:30,2024-05-06 13:45:00+05:30,164.65,163.925,False,False,False
43232,43234,43235,2024-05-06 14:30:00+05:30,2024-05-06 14:40:00+05:30,2024-05-06 14:45:00+05:30,164.3,164.14249999999998,False,False,False
43238,43238,43239,2024-05-06 15:00:00+05:30,2024-05-06 15:00:00+05:30,2024-05-06 15:05:00+05:30,164.35,164.25500000000002,False,False,False
43307,43307,43308,2024-05-07 14:30:00+05:30,2024-05-07 14:30:00+05:30,2024-05-07 14:35:00+05:30,160.7,160.345,False,False,False
43312,43315,43316,2024-05-07 14:55:00+05:30,2024-05-07 15:10:00+05:30,2024-05-07 15:15:00+05:30,160.75,160.6175,False,False,False
43316,43316,43317,2024-05-07 15:15:00+05:30,2024-05-07 15:15:00+05:30,2024-05-07 15:20:00+05:30,160.75,160.69250000000002,False,False,False
43317,43317,43318,2024-05-07 15:20:00+05:30,2024-05-07 15:20:00+05:30,2024-05-07 15:25:00+05:30,160.9,160.68,False,False,False
43318,43318,43319,2024-05-07 15:25:00+05:30,2024-05-07 15:25:00+05:30,2024-05-08 09:15:00+05:30,160.6,160.67249999999999,True,True,False
43319,43319,43320,2024-05-08 09:15:00+05:30,2024-05-08 09:15:00+05:30,2024-05-08 09:20:00+05:30,161.1,160.685,False,False,False
43320,43320,43321,2024-05-08 09:20:00+05:30,2024-05-08 09:20:00+05:30,2024-05-08 09:25:00+05:30,161.5,160.725,False,False,False
43361,43361,43362,2024-05-08 12:45:00+05:30,2024-05-08 12:45:00+05:30,2024-05-08 12:50:00+05:30,163.4,162.7025,False,False,False
43373,43376,43377,2024-05-08 13:45:00+05:30,2024-05-08 14:00:00+05:30,2024-05-08 14:05:00+05:30,163.0,162.97,False,False,False
43388,43391,43392,2024-05-08 15:00:00+05:30,2024-05-08 15:15:00+05:30,2024-05-08 15:20:00+05:30,162.55,162.5025,False,False,False
43393,43393,43394,2024-05-08 15:25:00+05:30,2024-05-08 15:25:00+05:30,2024-05-09 09:15:00+05:30,162.35,162.41500000000002,True,True,False
43394,43394,43395,2024-05-09 09:15:00+05:30,2024-05-09 09:15:00+05:30,2024-05-09 09:20:00+05:30,162.6,162.42000000000002,False,False,False
43395,43396,43397,2024-05-09 09:20:00+05:30,2024-05-09 09:25:00+05:30,2024-05-09 09:30:00+05:30,162.65,162.3925,False,False,False
43451,43452,43453,2024-05-09 14:00:00+05:30,2024-05-09 14:05:00+05:30,2024-05-09 14:10:00+05:30,160.35,160.23250000000002,False,False,False
43466,43469,43470,2024-05-09 15:15:00+05:30,2024-05-10 09:15:00+05:30,2024-05-10 09:20:00+05:30,159.35,159.3875,True,False,False
43518,43520,43521,2024-05-10 13:20:00+05:30,2024-05-10 13:30:00+05:30,2024-05-10 13:35:00+05:30,159.75,159.6125,False,False,False
43593,43593,43594,2024-05-13 13:20:00+05:30,2024-05-13 13:20:00+05:30,2024-05-13 13:25:00+05:30,158.4,158.2825,False,False,False
43619,43619,43620,2024-05-14 09:15:00+05:30,2024-05-14 09:15:00+05:30,2024-05-14 09:20:00+05:30,160.95,160.1475,False,False,False
43621,43621,43622,2024-05-14 09:25:00+05:30,2024-05-14 09:25:00+05:30,2024-05-14 09:30:00+05:30,160.9,160.2625,False,False,False
43633,43633,43634,2024-05-14 10:25:00+05:30,2024-05-14 10:25:00+05:30,2024-05-14 10:30:00+05:30,161.0,160.8825,False,False,False
43653,43653,43654,2024-05-14 12:05:00+05:30,2024-05-14 12:05:00+05:30,2024-05-14 12:10:00+05:30,161.25,161.1375,False,False,False
43676,43677,43678,2024-05-14 14:00:00+05:30,2024-05-14 14:05:00+05:30,2024-05-14 14:10:00+05:30,162.0,162.0975,False,False,False
43693,43694,43695,2024-05-14 15:25:00+05:30,2024-05-15 09:15:00+05:30,2024-05-15 09:20:00+05:30,162.95,161.7375,True,False,False
43732,43732,43733,2024-05-15 12:25:00+05:30,2024-05-15 12:25:00+05:30,2024-05-15 12:30:00+05:30,162.75,162.48250000000002,False,False,False
43738,43738,43739,2024-05-15 12:55:00+05:30,2024-05-15 12:55:00+05:30,2024-05-15 13:00:00+05:30,162.8,162.60500000000002,False,False,False
43763,43766,43767,2024-05-15 15:00:00+05:30,2024-05-15 15:15:00+05:30,2024-05-15 15:20:00+05:30,162.2,162.10250000000002,False,False,False
43767,43767,43768,2024-05-15 15:20:00+05:30,2024-05-15 15:20:00+05:30,2024-05-15 15:25:00+05:30,162.15,162.04749999999999,False,False,False
43830,43830,43831,2024-05-16 14:20:00+05:30,2024-05-16 14:20:00+05:30,2024-05-16 14:25:00+05:30,159.75,159.5725,False,False,False
43916,43919,43920,2024-05-17 15:15:00+05:30,2024-05-18 09:15:00+05:30,2024-05-18 09:20:00+05:30,164.25,163.9125,True,False,False
43940,43940,43941,2024-05-21 09:15:00+05:30,2024-05-21 09:15:00+05:30,2024-05-21 09:20:00+05:30,165.85,164.4625,False,False,False
44000,44001,44002,2024-05-21 14:15:00+05:30,2024-05-21 14:20:00+05:30,2024-05-21 14:25:00+05:30,170.55,170.405,False,False,False
44007,44007,44008,2024-05-21 14:50:00+05:30,2024-05-21 14:50:00+05:30,2024-05-21 14:55:00+05:30,170.8,170.58499999999998,False,False,False
44009,44009,44010,2024-05-21 15:00:00+05:30,2024-05-21 15:00:00+05:30,2024-05-21 15:05:00+05:30,170.9,170.6125,False,False,False
44011,44012,44013,2024-05-21 15:10:00+05:30,2024-05-21 15:15:00+05:30,2024-05-21 15:20:00+05:30,170.9,170.67249999999999,False,False,False
44043,44046,44047,2024-05-22 11:35:00+05:30,2024-05-22 11:50:00+05:30,2024-05-22 11:55:00+05:30,168.85,168.89249999999998,False,False,False
44048,44048,44049,2024-05-22 12:00:00+05:30,2024-05-22 12:00:00+05:30,2024-05-22 12:05:00+05:30,169.35,168.83499999999998,False,False,False
44073,44074,44075,2024-05-22 14:05:00+05:30,2024-05-22 14:10:00+05:30,2024-05-22 14:15:00+05:30,170.0,169.305,False,False,False
44088,44088,44089,2024-05-22 15:20:00+05:30,2024-05-22 15:20:00+05:30,2024-05-22 15:25:00+05:30,169.65,169.5875,False,False,False
44139,44140,44141,2024-05-23 13:20:00+05:30,2024-05-23 13:25:00+05:30,2024-05-23 13:30:00+05:30,169.9,169.645,False,False,False
44165,44165,44166,2024-05-24 09:15:00+05:30,2024-05-24 09:15:00+05:30,2024-05-24 09:20:00+05:30,172.55,171.17,False,False,False
44237,44240,44241,2024-05-24 15:15:00+05:30,2024-05-27 09:15:00+05:30,2024-05-27 09:20:00+05:30,172.7,172.39249999999998,True,False,False
44276,44277,44278,2024-05-27 12:15:00+05:30,2024-05-27 12:20:00+05:30,2024-05-27 12:25:00+05:30,172.75,172.72250000000003,False,False,False
44281,44281,44282,2024-05-27 12:40:00+05:30,2024-05-27 12:40:00+05:30,2024-05-27 12:45:00+05:30,172.7,172.6975,False,False,False
44287,44288,44289,2024-05-27 13:10:00+05:30,2024-05-27 13:15:00+05:30,2024-05-27 13:20:00+05:30,172.6,172.57750000000001,False,False,False
44290,44290,44291,2024-05-27 13:25:00+05:30,2024-05-27 13:25:00+05:30,2024-05-27 13:30:00+05:30,172.8,172.57,False,False,False
44312,44315,44316,2024-05-27 15:15:00+05:30,2024-05-28 09:15:00+05:30,2024-05-28 09:20:00+05:30,172.85,172.7475,True,False,False
44316,44316,44317,2024-05-28 09:20:00+05:30,2024-05-28 09:20:00+05:30,2024-05-28 09:25:00+05:30,172.95,172.62,False,False,False
44358,44359,44360,2024-05-28 12:50:00+05:30,2024-05-28 12:55:00+05:30,2024-05-28 13:00:00+05:30,171.25,171.2425,False,False,False
44360,44360,44361,2024-05-28 13:00:00+05:30,2024-05-28 13:00:00+05:30,2024-05-28 13:05:00+05:30,171.7,171.13500000000002,False,False,False
44388,44391,44392,2024-05-28 15:20:00+05:30,2024-05-29 09:20:00+05:30,2024-05-29 09:25:00+05:30,171.7,171.55,True,False,False
44426,44429,44430,2024-05-29 12:15:00+05:30,2024-05-29 12:30:00+05:30,2024-05-29 12:35:00+05:30,170.5,170.49,False,False,False
44431,44431,44432,2024-05-29 12:40:00+05:30,2024-05-29 12:40:00+05:30,2024-05-29 12:45:00+05:30,170.6,170.33499999999998,False,False,False
44446,44446,44447,2024-05-29 13:55:00+05:30,2024-05-29 13:55:00+05:30,2024-05-29 14:00:00+05:30,171.45,170.8725,False,False,False
44459,44460,44461,2024-05-29 15:00:00+05:30,2024-05-29 15:05:00+05:30,2024-05-29 15:10:00+05:30,171.05,171.0275,False,False,False
44514,44516,44517,2024-05-30 13:20:00+05:30,2024-05-30 13:30:00+05:30,2024-05-30 13:35:00+05:30,162.7,162.6375,False,False,False
44540,44542,44543,2024-05-31 09:15:00+05:30,2024-05-31 09:25:00+05:30,2024-05-31 09:30:00+05:30,161.5,161.48250000000002,False,False,False
44608,44611,44612,2024-05-31 14:55:00+05:30,2024-05-31 15:10:00+05:30,2024-05-31 15:15:00+05:30,163.75,163.275,False,False,False
44644,44644,44645,2024-06-03 11:40:00+05:30,2024-06-03 11:40:00+05:30,2024-06-03 11:45:00+05:30,168.65,168.53249999999997,False,False,False
44668,44669,44670,2024-06-03 13:40:00+05:30,2024-06-03 13:45:00+05:30,2024-06-03 13:50:00+05:30,169.25,169.23250000000002,False,False,False
44673,44673,44674,2024-06-03 14:05:00+05:30,2024-06-03 14:05:00+05:30,2024-06-03 14:10:00+05:30,169.5,169.175,False,False,False
44762,44765,44766,2024-06-04 15:15:00+05:30,2024-06-05 09:15:00+05:30,2024-06-05 09:20:00+05:30,157.1,156.56,True,False,False
44766,44767,44768,2024-06-05 09:20:00+05:30,2024-06-05 09:25:00+05:30,2024-06-05 09:30:00+05:30,158.1,155.9375,False,False,False
44810,44810,44811,2024-06-05 13:00:00+05:30,2024-06-05 13:00:00+05:30,2024-06-05 13:05:00+05:30,160.6,160.1225,False,False,False
44869,44872,44873,2024-06-06 11:40:00+05:30,2024-06-06 11:55:00+05:30,2024-06-06 12:00:00+05:30,169.9,169.6125,False,False,False
44894,44894,44895,2024-06-06 13:45:00+05:30,2024-06-06 13:45:00+05:30,2024-06-06 13:50:00+05:30,168.85,168.7125,False,False,False
44909,44912,44913,2024-06-06 15:00:00+05:30,2024-06-06 15:15:00+05:30,2024-06-06 15:20:00+05:30,168.55,168.5025,False,False,False
44913,44913,44914,2024-06-06 15:20:00+05:30,2024-06-06 15:20:00+05:30,2024-06-06 15:25:00+05:30,168.65,168.39,False,False,False
44915,44916,44917,2024-06-07 09:15:00+05:30,2024-06-07 09:20:00+05:30,2024-06-07 09:25:00+05:30,169.4,168.3625,False,False,False
44985,44985,44986,2024-06-07 15:05:00+05:30,2024-06-07 15:05:00+05:30,2024-06-07 15:10:00+05:30,175.65,175.29,False,False,False
44986,44989,44990,2024-06-07 15:10:00+05:30,2024-06-07 15:25:00+05:30,2024-06-10 09:15:00+05:30,176.61,175.31750000000002,True,True,False
44991,44991,44992,2024-06-10 09:20:00+05:30,2024-06-10 09:20:00+05:30,2024-06-10 09:25:00+05:30,175.63,175.37550000000002,False,False,False
45020,45020,45021,2024-06-10 11:45:00+05:30,2024-06-10 11:45:00+05:30,2024-06-10 11:50:00+05:30,177.75,176.74200000000002,False,False,False
45052,45055,45056,2024-06-10 14:25:00+05:30,2024-06-10 14:40:00+05:30,2024-06-10 14:45:00+05:30,177.6,177.5505,False,False,False
45062,45065,45066,2024-06-10 15:15:00+05:30,2024-06-11 09:15:00+05:30,2024-06-11 09:20:00+05:30,177.68,177.369,True,False,False
45066,45066,45067,2024-06-11 09:20:00+05:30,2024-06-11 09:20:00+05:30,2024-06-11 09:25:00+05:30,178.25,177.3245,False,False,False
45102,45102,45103,2024-06-11 12:20:00+05:30,2024-06-11 12:20:00+05:30,2024-06-11 12:25:00+05:30,179.15,178.993,False,False,False
45113,45116,45117,2024-06-11 13:15:00+05:30,2024-06-11 13:30:00+05:30,2024-06-11 13:35:00+05:30,178.8,178.68,False,False,False
45137,45140,45141,2024-06-11 15:15:00+05:30,2024-06-12 09:15:00+05:30,2024-06-12 09:20:00+05:30,179.37,178.202,True,False,False
45211,45214,45215,2024-06-12 15:10:00+05:30,2024-06-12 15:25:00+05:30,2024-06-13 09:15:00+05:30,179.8,178.93099999999998,True,True,False
45265,45265,45266,2024-06-13 13:25:00+05:30,2024-06-13 13:25:00+05:30,2024-06-13 13:30:00+05:30,178.19,177.9,False,False,False
45277,45277,45278,2024-06-13 14:25:00+05:30,2024-06-13 14:25:00+05:30,2024-06-13 14:30:00+05:30,178.35,178.12050000000002,False,False,False
45290,45290,45291,2024-06-14 09:15:00+05:30,2024-06-14 09:15:00+05:30,2024-06-14 09:20:00+05:30,178.96,178.633,False,False,False
45333,45333,45334,2024-06-14 12:50:00+05:30,2024-06-14 12:50:00+05:30,2024-06-14 12:55:00+05:30,178.85,178.77,False,False,False
45334,45334,45335,2024-06-14 12:55:00+05:30,2024-06-14 12:55:00+05:30,2024-06-14 13:00:00+05:30,178.76,178.75799999999998,False,False,False
45345,45347,45348,2024-06-14 13:50:00+05:30,2024-06-14 14:00:00+05:30,2024-06-14 14:05:00+05:30,178.75,178.5165,False,False,False
45370,45371,45372,2024-06-18 09:40:00+05:30,2024-06-18 09:45:00+05:30,2024-06-18 09:50:00+05:30,179.75,179.605,False,False,False
45431,45434,45435,2024-06-18 14:45:00+05:30,2024-06-18 15:00:00+05:30,2024-06-18 15:05:00+05:30,177.53,177.5175,False,False,False
45437,45437,45438,2024-06-18 15:15:00+05:30,2024-06-18 15:15:00+05:30,2024-06-18 15:20:00+05:30,177.43,177.355,False,False,False
45442,45443,45444,2024-06-19 09:25:00+05:30,2024-06-19 09:30:00+05:30,2024-06-19 09:35:00+05:30,178.63,177.4945,False,False,False
45469,45469,45470,2024-06-19 11:40:00+05:30,2024-06-19 11:40:00+05:30,2024-06-19 11:45:00+05:30,176.53,176.475,False,False,False
45501,45503,45504,2024-06-19 14:20:00+05:30,2024-06-19 14:30:00+05:30,2024-06-19 14:35:00+05:30,176.86,176.8455,False,False,False
45513,45516,45517,2024-06-19 15:20:00+05:30,2024-06-20 09:20:00+05:30,2024-06-20 09:25:00+05:30,177.19,176.61950000000002,True,False,False
45561,45564,45565,2024-06-20 13:05:00+05:30,2024-06-20 13:20:00+05:30,2024-06-20 13:25:00+05:30,179.22,178.5015,False,False,False
45584,45587,45588,2024-06-20 15:00:00+05:30,2024-06-20 15:15:00+05:30,2024-06-20 15:20:00+05:30,178.87,178.7245,False,False,False
45607,45610,45611,2024-06-21 10:40:00+05:30,2024-06-21 10:55:00+05:30,2024-06-21 11:00:00+05:30,180.05,179.868,False,False,False
45636,45639,45640,2024-06-21 13:05:00+05:30,2024-06-21 13:20:00+05:30,2024-06-21 13:25:00+05:30,179.58,179.55,False,False,False
45654,45657,45658,2024-06-21 14:35:00+05:30,2024-06-21 14:50:00+05:30,2024-06-21 14:55:00+05:30,179.61,179.553,False,False,False
45660,45660,45661,2024-06-21 15:05:00+05:30,2024-06-21 15:05:00+05:30,2024-06-21 15:10:00+05:30,179.88,179.753,False,False,False
45661,45662,45663,2024-06-21 15:10:00+05:30,2024-06-21 15:15:00+05:30,2024-06-21 15:20:00+05:30,179.91,179.767,False,False,False
45663,45663,45664,2024-06-21 15:20:00+05:30,2024-06-21 15:20:00+05:30,2024-06-21 15:25:00+05:30,179.81,179.78900000000002,False,False,False
45737,45740,45741,2024-06-24 15:15:00+05:30,2024-06-25 09:15:00+05:30,2024-06-25 09:20:00+05:30,178.1,178.0775,True,False,False
45741,45741,45742,2024-06-25 09:20:00+05:30,2024-06-25 09:20:00+05:30,2024-06-25 09:25:00+05:30,178.39,178.115,False,False,False
45803,45803,45804,2024-06-25 14:30:00+05:30,2024-06-25 14:30:00+05:30,2024-06-25 14:35:00+05:30,175.71,175.691,False,False,False
45809,45809,45810,2024-06-25 15:00:00+05:30,2024-06-25 15:00:00+05:30,2024-06-25 15:05:00+05:30,175.93,175.52100000000002,False,False,False
45811,45811,45812,2024-06-25 15:10:00+05:30,2024-06-25 15:10:00+05:30,2024-06-25 15:15:00+05:30,175.74,175.5375,False,False,False
45812,45812,45813,2024-06-25 15:15:00+05:30,2024-06-25 15:15:00+05:30,2024-06-25 15:20:00+05:30,175.6,175.54500000000002,False,False,False
45813,45813,45814,2024-06-25 15:20:00+05:30,2024-06-25 15:20:00+05:30,2024-06-25 15:25:00+05:30,175.89,175.56400000000002,False,False,False
45882,45885,45886,2024-06-26 14:50:00+05:30,2024-06-26 15:05:00+05:30,2024-06-26 15:10:00+05:30,172.82,172.56900000000002,False,False,False
45883,45884,45885,2024-06-26 14:55:00+05:30,2024-06-26 15:00:00+05:30,2024-06-26 15:05:00+05:30,172.55,172.543,False,False,False
45886,45888,45889,2024-06-26 15:10:00+05:30,2024-06-26 15:20:00+05:30,2024-06-26 15:25:00+05:30,172.68,172.52700000000002,False,False,False
45890,45890,45891,2024-06-27 09:15:00+05:30,2024-06-27 09:15:00+05:30,2024-06-27 09:20:00+05:30,173.98,172.57,False,False,False
45925,45925,45926,2024-06-27 12:10:00+05:30,2024-06-27 12:10:00+05:30,2024-06-27 12:15:00+05:30,173.45,173.198,False,False,False
45953,45954,45955,2024-06-27 14:30:00+05:30,2024-06-27 14:35:00+05:30,2024-06-27 14:40:00+05:30,172.63,172.185,False,False,False
46022,46025,46026,2024-06-28 14:00:00+05:30,2024-06-28 14:15:00+05:30,2024-06-28 14:20:00+05:30,175.1,175.019,False,False,False
46030,46031,46032,2024-06-28 14:40:00+05:30,2024-06-28 14:45:00+05:30,2024-06-28 14:50:00+05:30,174.92,174.8825,False,False,False
46036,46039,46040,2024-06-28 15:10:00+05:30,2024-06-28 15:25:00+05:30,2024-07-01 09:15:00+05:30,174.5,174.634,True,True,True
46040,46040,46041,2024-07-01 09:15:00+05:30,2024-07-01 09:15:00+05:30,2024-07-01 09:20:00+05:30,175.11,174.6045,False,False,False
46101,46103,46104,2024-07-01 14:20:00+05:30,2024-07-01 14:30:00+05:30,2024-07-01 14:35:00+05:30,174.16,174.0585,False,False,False
46109,46110,46111,2024-07-01 15:00:00+05:30,2024-07-01 15:05:00+05:30,2024-07-01 15:10:00+05:30,174.18,173.98200000000003,False,False,False
46111,46111,46112,2024-07-01 15:10:00+05:30,2024-07-01 15:10:00+05:30,2024-07-01 15:15:00+05:30,174.08,173.99900000000002,False,False,False
46112,46112,46113,2024-07-01 15:15:00+05:30,2024-07-01 15:15:00+05:30,2024-07-01 15:20:00+05:30,174.05,173.9975,False,False,False
46113,46113,46114,2024-07-01 15:20:00+05:30,2024-07-01 15:20:00+05:30,2024-07-01 15:25:00+05:30,174.33,174.0075,False,False,False
46116,46119,46120,2024-07-02 09:20:00+05:30,2024-07-02 09:35:00+05:30,2024-07-02 09:40:00+05:30,174.03,173.99650000000003,False,False,False
46187,46190,46191,2024-07-02 15:15:00+05:30,2024-07-03 09:15:00+05:30,2024-07-03 09:20:00+05:30,175.28,174.748,True,False,False
46192,46192,46193,2024-07-03 09:25:00+05:30,2024-07-03 09:25:00+05:30,2024-07-03 09:30:00+05:30,174.77,174.72899999999998,False,False,False
46216,46217,46218,2024-07-03 11:25:00+05:30,2024-07-03 11:30:00+05:30,2024-07-03 11:35:00+05:30,175.4,175.3965,False,False,False
46229,46232,46233,2024-07-03 12:30:00+05:30,2024-07-03 12:45:00+05:30,2024-07-03 12:50:00+05:30,175.4,175.273,False,False,False
46254,46254,46255,2024-07-03 14:35:00+05:30,2024-07-03 14:35:00+05:30,2024-07-03 14:40:00+05:30,175.54,175.46800000000002,False,False,False
46255,46255,46256,2024-07-03 14:40:00+05:30,2024-07-03 14:40:00+05:30,2024-07-03 14:45:00+05:30,175.56,175.47549999999998,False,False,False
46301,46301,46302,2024-07-04 12:15:00+05:30,2024-07-04 12:15:00+05:30,2024-07-04 12:20:00+05:30,177.11,177.0405,False,False,False
46323,46325,46326,2024-07-04 14:05:00+05:30,2024-07-04 14:15:00+05:30,2024-07-04 14:20:00+05:30,176.76,176.672,False,False,False
46328,46330,46331,2024-07-04 14:30:00+05:30,2024-07-04 14:40:00+05:30,2024-07-04 14:45:00+05:30,176.65,176.588,False,False,False
46338,46339,46340,2024-07-04 15:20:00+05:30,2024-07-04 15:25:00+05:30,2024-07-05 09:15:00+05:30,176.2,176.49200000000002,True,True,False
46372,46373,46374,2024-07-05 11:55:00+05:30,2024-07-05 12:00:00+05:30,2024-07-05 12:05:00+05:30,175.59,175.1015,False,False,False
46407,46409,46410,2024-07-05 14:50:00+05:30,2024-07-05 15:00:00+05:30,2024-07-05 15:05:00+05:30,174.45,174.2905,False,False,False
46415,46415,46416,2024-07-08 09:15:00+05:30,2024-07-08 09:15:00+05:30,2024-07-08 09:20:00+05:30,174.82,174.3695,False,False,False
46472,46472,46473,2024-07-08 14:00:00+05:30,2024-07-08 14:00:00+05:30,2024-07-08 14:05:00+05:30,172.77,172.7345,False,False,False
46476,46479,46480,2024-07-08 14:20:00+05:30,2024-07-08 14:35:00+05:30,2024-07-08 14:40:00+05:30,172.74,172.703,False,False,False
46487,46490,46491,2024-07-08 15:15:00+05:30,2024-07-09 09:15:00+05:30,2024-07-09 09:20:00+05:30,172.93,172.5525,True,False,False
46491,46491,46492,2024-07-09 09:20:00+05:30,2024-07-09 09:20:00+05:30,2024-07-09 09:25:00+05:30,172.7,172.533,False,False,False
46546,46547,46548,2024-07-09 13:55:00+05:30,2024-07-09 14:00:00+05:30,2024-07-09 14:05:00+05:30,171.9,171.87399999999997,False,False,False
46557,46560,46561,2024-07-09 14:50:00+05:30,2024-07-09 15:05:00+05:30,2024-07-09 15:10:00+05:30,171.9,171.8855,False,False,False
46558,46559,46560,2024-07-09 14:55:00+05:30,2024-07-09 15:00:00+05:30,2024-07-09 15:05:00+05:30,171.88,171.8735,False,False,False
46561,46563,46564,2024-07-09 15:10:00+05:30,2024-07-09 15:20:00+05:30,2024-07-09 15:25:00+05:30,171.88,171.8635,False,False,False
46565,46565,46566,2024-07-10 09:15:00+05:30,2024-07-10 09:15:00+05:30,2024-07-10 09:20:00+05:30,171.93,171.85999999999999,False,False,False
46566,46568,46569,2024-07-10 09:20:00+05:30,2024-07-10 09:30:00+05:30,2024-07-10 09:35:00+05:30,171.88,171.859,False,False,False
46602,46602,46603,2024-07-10 12:20:00+05:30,2024-07-10 12:20:00+05:30,2024-07-10 12:25:00+05:30,168.57,168.54450000000003,False,False,False
46636,46639,46640,2024-07-10 15:10:00+05:30,2024-07-10 15:25:00+05:30,2024-07-11 09:15:00+05:30,170.0,168.04850000000002,True,True,False
46673,46675,46676,2024-07-11 12:00:00+05:30,2024-07-11 12:10:00+05:30,2024-07-11 12:15:00+05:30,169.75,169.622,False,False,False
46679,46679,46680,2024-07-11 12:30:00+05:30,2024-07-11 12:30:00+05:30,2024-07-11 12:35:00+05:30,169.79,169.7585,False,False,False
46685,46685,46686,2024-07-11 13:00:00+05:30,2024-07-11 13:00:00+05:30,2024-07-11 13:05:00+05:30,169.8,169.767,False,False,False
